"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Prakash N.; Goyal S.B.","Prakash, Naveen (7006246037); Goyal, S.B. (57221110119)","7006246037; 57221110119","Method architecture for situational method engineering","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632122","325","335","10","2","10.1109/RCIS.2008.4632122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349186756&doi=10.1109%2fRCIS.2008.4632122&partnerID=40&md5=755738d92db5eff708203449645e0c7f","Conference paper","Final","","Scopus","2-s2.0-57349186756"
"Ouertani M.Z.; Parlikad A.K.; McFarlane D.","Ouertani, Mohamed Z. (18434510800); Parlikad, Ajith K. (9736080300); McFarlane, Duncan (7006198499)","18434510800; 9736080300; 7006198499","Asset information management: Research challenges","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632126","361","370","9","14","10.1109/RCIS.2008.4632126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349094377&doi=10.1109%2fRCIS.2008.4632126&partnerID=40&md5=fc52439d5b62247ded46f043dc7a0970","Conference paper","Final","","Scopus","2-s2.0-57349094377"
"Tang Y.; Christiaens S.; Kerremans K.; Meersman R.","Tang, Yan (23390835800); Christiaens, Stijn (15134769600); Kerremans, Koen (15136438400); Meersman, Robert (6701353521)","23390835800; 15134769600; 15136438400; 6701353521","PROFILE COMPILER: Ontology-based, community-grounded, multilingual online services to support collaborative decision making","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632117","279","287","8","1","10.1109/RCIS.2008.4632117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349096557&doi=10.1109%2fRCIS.2008.4632117&partnerID=40&md5=f33934853dd499e77a24e3073377907d","Conference paper","Final","","Scopus","2-s2.0-57349096557"
"El Ghazi H.; Assar S.","El Ghazi, Hamid (57315525300); Assar, Saïd (24823848000)","57315525300; 24823848000","A multi view based traceability management method","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632129","393","399","6","5","10.1109/RCIS.2008.4632129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349176551&doi=10.1109%2fRCIS.2008.4632129&partnerID=40&md5=80ee3ae498550f99fd67d0a643d3e9a3","Conference paper","Final","","Scopus","2-s2.0-57349176551"
"Levina O.","Levina, Olga (26640436800)","26640436800","Bearing the challenge of multidisciplinarity by business rules- based system analysis","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089309","447","452","5","3","10.1109/RCIS.2009.5089309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349443811&doi=10.1109%2fRCIS.2009.5089309&partnerID=40&md5=a1369d26d82f01177d1969ea73a66b98","Conference paper","Final","","Scopus","2-s2.0-70349443811"
"Djemal K.; Soulé-Dupuy C.; Vallès-Parlangeau N.","Djemal, Karim (24528407200); Soulé-Dupuy, Chantal (23398246300); Vallès-Parlangeau, Nathalie (23399129400)","24528407200; 23398246300; 23399129400","Management of document multistructurality","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089296","325","332","7","1","10.1109/RCIS.2009.5089296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349466936&doi=10.1109%2fRCIS.2009.5089296&partnerID=40&md5=8815ed27c178b93ab2a165ee6396338b","Conference paper","Final","","Scopus","2-s2.0-70349466936"
"Deneckère R.; Komyshova E.; Rolland C.","Deneckère, Rébecca (55879431700); Komyshova, Elena (21743133000); Rolland, Colette (7005299219)","55879431700; 21743133000; 7005299219","Enhancing the guidance of the intentional model ""MAP"": Graph theory application","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089263","13","22","9","7","10.1109/RCIS.2009.5089263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349448669&doi=10.1109%2fRCIS.2009.5089263&partnerID=40&md5=7de25bf2af5d7146e16d253d164ffc2b","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-70349448669"
"Dakhli S.B.D.; Chouikha M.B.","Dakhli, Salem Ben Dhaou (6602368562); Chouikha, Mouna Ben (35067853800)","6602368562; 35067853800","The knowledge-gap reduction in software engineering","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089292","287","294","7","4","10.1109/RCIS.2009.5089292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349473358&doi=10.1109%2fRCIS.2009.5089292&partnerID=40&md5=210613e3f53735b7917febb381ab090b","Conference paper","Final","","Scopus","2-s2.0-70349473358"
"Salinesi C.; Gam I.","Salinesi, Camille (23398218600); Gam, Ines (35067985200)","23398218600; 35067985200","How specific should requirements engineering be in the context of decision information systems?","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089288","247","254","7","6","10.1109/RCIS.2009.5089288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349446886&doi=10.1109%2fRCIS.2009.5089288&partnerID=40&md5=d426eaa60a3aeeb2f849bdfb4e9e48f1","Conference paper","Final","","Scopus","2-s2.0-70349446886"
"Knap T.; Mlýnková I.","Knap, Tomáš (26664625500); Mlýnková, Irena (57195429378)","26664625500; 57195429378","Towards more secure web services: Exploiting and analysing XML signature security issues","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089267","49","58","9","3","10.1109/RCIS.2009.5089267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349449874&doi=10.1109%2fRCIS.2009.5089267&partnerID=40&md5=af27d2c8f6ebfc36ce682fcef2e96f80","Conference paper","Final","","Scopus","2-s2.0-70349449874"
"Beiio M.; Misek J.; Zavoral F.","Beiio, Miloslav (35067782800); Misek, Jakub (35090402000); Zavoral, Filip (14017207900)","35067782800; 35090402000; 14017207900","Agentmat: Framework for data scraping and semantization","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089286","225","236","11","5","10.1109/RCIS.2009.5089286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349441233&doi=10.1109%2fRCIS.2009.5089286&partnerID=40&md5=2194b811ad18d3b47b636410fa7e119d","Conference paper","Final","","Scopus","2-s2.0-70349441233"
"Farida S.; Régine L.; Christophe G.","Farida, Semmak (14046139600); Régine, Laleau (57203847210); Christophe, Gnaho (25641217900)","14046139600; 57203847210; 25641217900","Supporting variability in goal-based requirements","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089287","237","246","9","5","10.1109/RCIS.2009.5089287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349441231&doi=10.1109%2fRCIS.2009.5089287&partnerID=40&md5=b7f86628c4640bf0337ecde10344ceab","Conference paper","Final","","Scopus","2-s2.0-70349441231"
"Teller P.","Teller, Pierre (25825664100)","25825664100","A model for accounting standards and its applications","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632118","289","299","10","3","10.1109/RCIS.2008.4632118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349110827&doi=10.1109%2fRCIS.2008.4632118&partnerID=40&md5=c4f9c6d77e36722cc577823cc3e88724","Conference paper","Final","","Scopus","2-s2.0-57349110827"
"State L.; Cocianu C.; Vlamos P.","State, Luminita (24479055800); Cocianu, Catalina (24478544600); Vlamos, Panayiotis (6506847560)","24479055800; 24478544600; 6506847560","An unsupervised skeleton based method to discover the structure of the class system","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632105","169","177","8","0","10.1109/RCIS.2008.4632105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349180657&doi=10.1109%2fRCIS.2008.4632105&partnerID=40&md5=89552db8b83a3f5b1100d3a8e5649efc","Conference paper","Final","","Scopus","2-s2.0-57349180657"
"Abdat N.; Alimazighi Z.","Abdat, Nadia (25633743300); Alimazighi, Zaia (24528153700)","25633743300; 24528153700","GMTool: Geographic object-generating tool","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632139","459","464","5","0","10.1109/RCIS.2008.4632139","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349103286&doi=10.1109%2fRCIS.2008.4632139&partnerID=40&md5=efc2e0ad55802b4da3831bc5ce3cf720","Conference paper","Final","","Scopus","2-s2.0-57349103286"
"Daneshgar F.; Ramarathinam K.; Ray P.K.","Daneshgar, Farhad (55972647100); Ramarathinam, Krishna (25825519900); Ray, Pradeep K. (55648077300)","55972647100; 25825519900; 55648077300","Representation of knowledge in Information Technology Service Capability Maturity Model (IT Service CMM)","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632110","215","225","10","5","10.1109/RCIS.2008.4632110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349134627&doi=10.1109%2fRCIS.2008.4632110&partnerID=40&md5=f8fbe5b4c25b5bd28aa51d13f3d4c454","Conference paper","Final","","Scopus","2-s2.0-57349134627"
"Zaka B.; Steurer M.; Kappe F.","Zaka, Bilal (14623469800); Steurer, Michael (57147166200); Kappe, Frank (6603321575)","14623469800; 57147166200; 6603321575","Framework for extending plagiarism detection in virtual worlds","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089268","59","66","7","1","10.1109/RCIS.2009.5089268","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349443668&doi=10.1109%2fRCIS.2009.5089268&partnerID=40&md5=d9138d7304ffd45b81ae6a85d64d380c","Conference paper","Final","","Scopus","2-s2.0-70349443668"
"Gacitua R.; Casteleiro M.A.; Sawyer P.; Des J.; Perez R.; Ferández-Prieto M.J.; Paniagua H.","Gacitua, Ricardo (23027810700); Casteleiro, Mercedes Argüllo (23466149100); Sawyer, Pete (7101723760); Des, Julio (22984642800); Perez, Rogelio (7402543674); Ferández-Prieto, María Jesús (35068053200); Paniagua, Hilary (6602469184)","23027810700; 23466149100; 7101723760; 22984642800; 7402543674; 35068053200; 6602469184","A collaborative workflow for building ontologies: A case study in the biomedical field","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089275","121","128","7","6","10.1109/RCIS.2009.5089275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349443667&doi=10.1109%2fRCIS.2009.5089275&partnerID=40&md5=bce827b5dad00b7e082efb88383c1edd","Conference paper","Final","","Scopus","2-s2.0-70349443667"
"Saidi R.; Front A.; Rieu D.; Fredj M.; Mouline S.","Saidi, Rajaa (24725653100); Front, Agnès (6603346768); Rieu, Dominique (15074207000); Fredj, Mounia (24477215600); Mouline, Salma (24477743900)","24725653100; 6603346768; 15074207000; 24477215600; 24477743900","Component-based development: extension with business component reuse","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089280","165","176","11","6","10.1109/RCIS.2009.5089280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349443666&doi=10.1109%2fRCIS.2009.5089280&partnerID=40&md5=6523b0f43c33b8e1ceafc58fa7995adc","Conference paper","Final","","Scopus","2-s2.0-70349443666"
"Giachetti G.; Marín B.; Pastor O.","Giachetti, Giovanni (24481355300); Marín, Beatriz (24481674800); Pastor, Oscar (6701438651)","24481355300; 24481674800; 6701438651","Using UML profiles to interchange DSML and UML models: A proposal for MDD approaches","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089302","385","394","9","11","10.1109/RCIS.2009.5089302","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349466923&doi=10.1109%2fRCIS.2009.5089302&partnerID=40&md5=b81283e2c1efb903502b5dfe456e2aa2","Conference paper","Final","","Scopus","2-s2.0-70349466923"
"Flouvat F.; De Marchi F.; Petit J.-M.","Flouvat, Frédéric (14015692300); De Marchi, Fabien (8393822300); Petit, Jean-Marc (59113054700)","14015692300; 8393822300; 59113054700","Rapid prototyping of pattern mining problems isomorphic to boolean lattices","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632104","159","168","9","0","10.1109/RCIS.2008.4632104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349118683&doi=10.1109%2fRCIS.2008.4632104&partnerID=40&md5=b5f8ec696910013759bd0c0d1e13aff2","Conference paper","Final","","Scopus","2-s2.0-57349118683"
"Gonźlez A.; España S.; Pastor O.","Gonźlez, Arturo (57201960531); España, Sergio (15131286600); Pastor, Óscar (6701438651)","57201960531; 15131286600; 6701438651","Unity criteria for business process modelling : A theoretical argumentation for a software engineering recurrent problem","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089279","155","164","9","20","10.1109/RCIS.2009.5089279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349463094&doi=10.1109%2fRCIS.2009.5089279&partnerID=40&md5=2582d1527b469d4a169779e0385ec77e","Conference paper","Final","","Scopus","2-s2.0-70349463094"
"O'Connor M.F.; Conroy K.; Roantree M.; Smeaton A.F.; Moyna N.M.","O'Connor, Martin F. (8903315300); Conroy, Kenneth (35067840700); Roantree, Mark (6602546023); Smeaton, Alan F. (7003631244); Moyna, Niall M. (6701727716)","8903315300; 35067840700; 6602546023; 7003631244; 6701727716","Querying XML data streams from wireless sensor networks: An evaluation of query engines","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089264","23","30","7","3","10.1109/RCIS.2009.5089264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349451835&doi=10.1109%2fRCIS.2009.5089264&partnerID=40&md5=0098d2fb38ffcb1b57fe63301c78fc81","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-70349451835"
"Burdescu D.D.; Mihaescu M.C.; Logofatu B.","Burdescu, Dumitru Dan (55776543600); Mihaescu, Marian Cristian (25825215100); Logofatu, Bogdan (6508111854)","55776543600; 25825215100; 6508111854","Knowledge evaluation procedure based on concept maps","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632120","307","312","5","1","10.1109/RCIS.2008.4632120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349118681&doi=10.1109%2fRCIS.2008.4632120&partnerID=40&md5=f5e89032261a482bdb234c5fbc2f5e47","Conference paper","Final","","Scopus","2-s2.0-57349118681"
"Mastella L.S.; Aït-Ameury Y.; Jean S.; Perrin M.; Rainaud J.-F.","Mastella, Laura Silveira (25637676700); Aït-Ameury, Yamine (35067789900); Jean, St́phane (15136037000); Perrin, Michel (55604396400); Rainaud, Jean-François (55891646400)","25637676700; 35067789900; 15136037000; 55604396400; 55891646400","Semantic exploitation of persistent metadata in engineering models: Application to geological models","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089276","129","138","9","6","10.1109/RCIS.2009.5089276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349463096&doi=10.1109%2fRCIS.2009.5089276&partnerID=40&md5=bff7c6db7b648ae888bfe33ce9ac72a2","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-70349463096"
"Baribi S.; Benbouna A.; Eladnani M.; Ei hassan A.; Chraibi S.","Baribi, Soufiane (35067872400); Benbouna, Abderrahim (35067907100); Eladnani, Mohamed (24722710000); Ei hassan, Abdelwahed (35068136900); Chraibi, Souad (35067934600)","35067872400; 35067907100; 24722710000; 35068136900; 35067934600","Learning style appropriate to the personal character of a learner :Pedagogical indexing learning object","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089273","103","112","9","0","10.1109/RCIS.2009.5089273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349463097&doi=10.1109%2fRCIS.2009.5089273&partnerID=40&md5=ed6d725c96ab31a0e71346857fa8f999","Conference paper","Final","","Scopus","2-s2.0-70349463097"
"Sakji S.; Dirieh Dibad A.D.; Kergourlay I.; Darmoni S.; Joubert M.","Sakji, S. (26221375700); Dirieh Dibad, A.D. (35068015300); Kergourlay, I. (35090097200); Darmoni, S. (55404507100); Joubert, M. (7102789951)","26221375700; 35068015300; 35090097200; 55404507100; 7102789951","Information retrieval in context using various health terminologies","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089310","453","458","5","1","10.1109/RCIS.2009.5089310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349448790&doi=10.1109%2fRCIS.2009.5089310&partnerID=40&md5=cb1f5c119049288e9b7c37c8068dace0","Conference paper","Final","","Scopus","2-s2.0-70349448790"
"Sayouti A.; Qrichi Aniba F.; Medromi H.; Lebbat A.","Sayouti, A. (36873576300); Qrichi Aniba, F. (25825369700); Medromi, H. (24725091300); Lebbat, A. (25825174400)","36873576300; 25825369700; 24725091300; 25825174400","Remote control over internet of robotic systems based on multi agents systems","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632092","45","51","6","2","10.1109/RCIS.2008.4632092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349129725&doi=10.1109%2fRCIS.2008.4632092&partnerID=40&md5=3d6d364b7eae3d997627597f94bf68b6","Conference paper","Final","","Scopus","2-s2.0-57349129725"
"Benammar M.; Belala F.; Latreche F.","Benammar, Malika (25824623700); Belala, Faiza (15057677900); Latreche, Fateh (8671257700)","25824623700; 15057677900; 8671257700","AADL behavioral annex based on generalized rewriting logic","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632087","1","7","6","9","10.1109/RCIS.2008.4632087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349158027&doi=10.1109%2fRCIS.2008.4632087&partnerID=40&md5=f8004e6b63f79f10917ff7d2e30e8b45","Conference paper","Final","","Scopus","2-s2.0-57349158027"
"Dias A.; Amaral V.; Araújo J.","Dias, Ana (50361120800); Amaral, Vasco (7006676214); Araújo, Joao (12802236400)","50361120800; 7006676214; 12802236400","Towards a domain specific language for a goal-oriented approach based on KAOS","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089305","409","420","11","8","10.1109/RCIS.2009.5089305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349450010&doi=10.1109%2fRCIS.2009.5089305&partnerID=40&md5=ec80c6bd92bb373873c0940b0b9d0051","Conference paper","Final","","Scopus","2-s2.0-70349450010"
"Gutiérrez J.J.; Escalona M.J.; Mejías M.; Torres J.; Centeno A.H.","Gutiérrez, Javier J. (35612362800); Escalona, María J. (6701914836); Mejías, Manuel (56214045100); Torres, Jesús (22735416600); Centeno, Arturo H. (25824720100)","35612362800; 6701914836; 56214045100; 22735416600; 25824720100","A case study for generating test cases from use cases","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632109","209","214","5","11","10.1109/RCIS.2008.4632109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349115616&doi=10.1109%2fRCIS.2008.4632109&partnerID=40&md5=6cef1a07a122a82a86a4c45cd8339400","Conference paper","Final","","Scopus","2-s2.0-57349115616"
"Aghbari Z.A.; Brook S.","Aghbari, Zaher Al (57195975682); Brook, Salama (26321321100)","57195975682; 26321321100","Word stretchingfor effective segmentation and classification of historical arabic handwritten documents","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089285","217","224","7","5","10.1109/RCIS.2009.5089285","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349465109&doi=10.1109%2fRCIS.2009.5089285&partnerID=40&md5=44bc39311c23e9b3de26d31c17161cff","Conference paper","Final","","Scopus","2-s2.0-70349465109"
"Rychkova I.; Regev G.; Wegmann A.","Rychkova, I. (24477566200); Regev, G. (9279818800); Wegmann, A. (9038793600)","24477566200; 9279818800; 9038793600","High-level design and analysis of business processes: The advantages of declarative specifications","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632098","99","110","11","13","10.1109/RCIS.2008.4632098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449083632&doi=10.1109%2fRCIS.2008.4632098&partnerID=40&md5=91fa92f90ef9a37cbef34f3f52d0b4d5","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-57449083632"
"Bachlechner D.","Bachlechner, Daniel (16238246200)","16238246200","Toward a semantic web service technology roadmap","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632089","17","28","11","2","10.1109/RCIS.2008.4632089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349171510&doi=10.1109%2fRCIS.2008.4632089&partnerID=40&md5=e813677bcbe0f6e297bfb05f1343c2e5","Conference paper","Final","","Scopus","2-s2.0-57349171510"
"Chourabi O.; Pollet Y.; Ahmed M.B.","Chourabi, Olfa (24471128400); Pollet, Yann (22433813000); Ahmed, Mohamed Ben (58726329800)","24471128400; 22433813000; 58726329800","Ontology based knowledge modeling for system engineering projects","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632138","453","458","5","11","10.1109/RCIS.2008.4632138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449086589&doi=10.1109%2fRCIS.2008.4632138&partnerID=40&md5=45e4889976d4ac8650865b810f0e4a6a","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-57449086589"
"Kissoum Y.; Sahnoun Z.; Barkaoui K.","Kissoum, Yacine (23004979600); Sahnoun, Zaidi (23006331900); Barkaoui, Kamel (6602514483)","23004979600; 23006331900; 6602514483","An approach for testing mobile agents using the nets within nets paradigm","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089284","207","216","9","1","10.1109/RCIS.2009.5089284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349441097&doi=10.1109%2fRCIS.2009.5089284&partnerID=40&md5=d0607c8edfef612f8a85e6a0110fdee7","Conference paper","Final","","Scopus","2-s2.0-70349441097"
"Hassan K.; Ali E.; Chantal S.-D.; Said T.","Hassan, Kanso (25641249500); Ali, Elhore (25640956900); Chantal, Soule-Dupuy (23398246300); Said, Tazi (19639403500)","25641249500; 25640956900; 23398246300; 19639403500","OntoIntention: An ontology for documents intentions","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632119","301","305","4","4","10.1109/RCIS.2008.4632119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349123239&doi=10.1109%2fRCIS.2008.4632119&partnerID=40&md5=0a2677ab0e81c742450f291c35518eaf","Conference paper","Final","","Scopus","2-s2.0-57349123239"
"Dridi O.","Dridi, O. (23396858200)","23396858200","Ontology-based information retrieval: Overview and new proposition","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632133","421","426","5","15","10.1109/RCIS.2008.4632133","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349085671&doi=10.1109%2fRCIS.2008.4632133&partnerID=40&md5=029e0683baa6ce1d672e84875c604616","Conference paper","Final","","Scopus","2-s2.0-57349085671"
"Khosravifar B.; Bentahar J.; Gomrokchi M.; Alam R.","Khosravifar, Babak (24314533400); Bentahar, Jamal (8961304900); Gomrokchi, Maziar (25646054100); Alam, Rafy (36902617500)","24314533400; 8961304900; 25646054100; 36902617500","An approach to comprehensive trust management in multi-agent systems with credibility","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632093","53","64","11","4","10.1109/RCIS.2008.4632093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349162360&doi=10.1109%2fRCIS.2008.4632093&partnerID=40&md5=bd60d15bda6438a58e1a62f6d6379c23","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-57349162360"
"Djemal K.; Soulé-Dupuy C.; Vallès-Parlangeau N.","Djemal, Karim (24528407200); Soulé-Dupuy, Chantal (23398246300); Vallès-Parlangeau, Nathalie (23399129400)","24528407200; 23398246300; 23399129400","Formal modeling of multistructured documents","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632111","227","235","8","3","10.1109/RCIS.2008.4632111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349191760&doi=10.1109%2fRCIS.2008.4632111&partnerID=40&md5=910def10e78c2109481766bc6989d9b4","Conference paper","Final","","Scopus","2-s2.0-57349191760"
"El Mahrsi M.K.; Vignes S.; Hébrail G.; Picardy M.-L.","El Mahrsi, Mohamed Khalil (35068103800); Vignes, Sylvie (15045816100); Hébrail, Georges (6507027612); Picardy, Marie-Luce (56566142400)","35068103800; 15045816100; 6507027612; 56566142400","A data stream model for home device description","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089303","395","402","7","7","10.1109/RCIS.2009.5089303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349454337&doi=10.1109%2fRCIS.2009.5089303&partnerID=40&md5=e3919ce84c1c39e2265d22b89f4640eb","Conference paper","Final","","Scopus","2-s2.0-70349454337"
"","","","Proceedings of the Second International Conference on Research Challenges in Information Science: RCIS 2008: Marrakech, June 3-6, Morrocco","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","","","","482","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349200648&partnerID=40&md5=c1025692ac107ddfdbec5abcdd1eb272","Conference review","Final","","Scopus","2-s2.0-57349200648"
"Ralyté J.; Lamielle X.; Arni-Bloch N.; Léonard M.","Ralyté, Jolita (55887238400); Lamielle, Xavier (25825267000); Arni-Bloch, Nicoals (23767156200); Léonard, Michel (55597087704)","55887238400; 25825267000; 23767156200; 55597087704","A framework for supporting management in distributed information systems development","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632128","381","392","11","14","10.1109/RCIS.2008.4632128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349178021&doi=10.1109%2fRCIS.2008.4632128&partnerID=40&md5=aa5a3621b586767063c124b451c88e89","Conference paper","Final","","Scopus","2-s2.0-57349178021"
"Karagiannis D.","Karagiannis, Dimitris (35573472500)","35573472500","Modelling semantic workflows for E-government applications","2009","Proceedings of the 2009 3rd International Conference on Research Challenges in Information Science, RCIS 2009","","","5089270","73","80","7","0","10.1109/RCIS.2009.5089270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349454202&doi=10.1109%2fRCIS.2009.5089270&partnerID=40&md5=7730c491c788dcf9e8798f309abd72c3","Conference paper","Final","","Scopus","2-s2.0-70349454202"
"Picussa J.; García L.S.; Bueno J.; Ferreira M.V.R.; Direne A.I.; De Bona L.C.E.; Silva F.; Castilho M.A.; Sunye M.S.","Picussa, Juliano (25641912600); García, Laura S. (24824601400); Bueno, Juliana (13003062000); Ferreira, Márica V. R. (25640586900); Direne, Alexandre I. (24824194900); De Bona, Luis C. E. (24821259100); Silva, Fabiano (23391072500); Castilho, Marcos A. (6701923033); Sunye, Marcos S. (6506918536)","25641912600; 24824601400; 13003062000; 25640586900; 24824194900; 24821259100; 23391072500; 6701923033; 6506918536","A user-interface environment solution for an online educational chess server","2008","Proceedings of the 2nd International Conference on Research Challenges in Information Science, RCIS 2008","","","4632106","179","186","7","1","10.1109/RCIS.2008.4632106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349126481&doi=10.1109%2fRCIS.2008.4632106&partnerID=40&md5=1d5cbf6732950a2987ac4a2e928582de","Conference paper","Final","","Scopus","2-s2.0-57349126481"
