"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Popovic M.; Kovacevic V.","Popovic, M. (7202550452); Kovacevic, V. (7007044766)","7202550452; 7007044766","Software reliability & maintenance concept used for automatic call distributor MEDIO ACD","2000","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","336","342","6","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034545778&partnerID=40&md5=160539ccacd9d73c890d4a880092e9a1","Conference paper","Final","","Scopus","2-s2.0-0034545778"
"Chen L.; May J.; Hughes G.","Chen, Luping (56111655800); May, John (7402252103); Hughes, Gordon (7402326445)","56111655800; 7402252103; 7402326445","Estimation of software diversity by fault simulation and failure searching","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","122","131","9","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035694304&partnerID=40&md5=e4b35ee0ee20ed9133f04be4849feb5f","Conference paper","Final","","Scopus","2-s2.0-0035694304"
"Hohl Fritz","Hohl, Fritz (13609407700)","13609407700","Mobile agent security and reliability","1998","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","181","","","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032304587&partnerID=40&md5=94294dd20bb333f2511f3ba9ffcd7c30","Conference paper","Final","","Scopus","2-s2.0-0032304587"
"White Lee; Almezen Husain","White, Lee (7402226173); Almezen, Husain (6506652483)","7402226173; 6506652483","Generating test cases for GUI responsibilities using complete interaction sequences","2000","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","110","121","11","141","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034541837&partnerID=40&md5=6229f0c3b041bf4800392f970d99739b","Conference paper","Final","","Scopus","2-s2.0-0034541837"
"Khoshgoftaar T.M.; Gao K.; Szabo R.M.","Khoshgoftaar, Taghi M. (7006211475); Gao, Kehan (7101642143); Szabo, Robert M. (56254252700)","7006211475; 7101642143; 56254252700","An application of zero-inflated Poisson regression for software fault prediction","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","66","73","7","61","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035688708&partnerID=40&md5=a1b60b1ae0bbe510299c601d20a2c7fe","Conference paper","Final","","Scopus","2-s2.0-0035688708"
"Garcia Alessandro F.; Beder Delano M.; Rubira Cecilia M.F.","Garcia, Alessandro F. (7404608626); Beder, Delano M. (7801375196); Rubira, Cecilia M.F. (6602508577)","7404608626; 7801375196; 6602508577","Exception handling mechanism for developing dependable object-oriented software based on a meta-level approach","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","52","61","9","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033350003&partnerID=40&md5=5682aeec0d56b3c465f7016cfca28a8b","Conference paper","Final","","Scopus","2-s2.0-0033350003"
"Jeron Thierry; Jezequel Jean-Marc; Le Traon Yves; Morel Pierre","Jeron, Thierry (6601963489); Jezequel, Jean-Marc (35618077100); Le Traon, Yves (55884641800); Morel, Pierre (57197467807)","6601963489; 35618077100; 55884641800; 57197467807","Efficient strategies for integration and regression testing of OO systems","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","260","269","9","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033312857&partnerID=40&md5=1fb240cf47bc688cdb7aa14a9c6c92ce","Conference paper","Final","","Scopus","2-s2.0-0033312857"
"Smith Curt; Uber Craig","Smith, Curt (57198968942); Uber, Craig (6603478638)","57198968942; 6603478638","Experience report on early software reliability prediction and estimation","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","282","284","2","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033311765&partnerID=40&md5=0d279fdeceff9be2340c44254a77eb0c","Conference paper","Final","","Scopus","2-s2.0-0033311765"
"Bastani F.B.; Kim S.; Yen I.-L.; Chen I.-R.","Bastani, Farokh B. (7006067756); Kim, Sung (34770107800); Yen, I-Ling (7007018001); Chen, Ing-Ray (7402043269)","7006067756; 34770107800; 7007018001; 7402043269","Reliability assessment of framework-based distributed embedded software systems","2002","Proceedings - International Symposium on Software Reliability Engineering, ISSRE","2002-January","","1173291","367","376","9","6","10.1109/ISSRE.2002.1173291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-10844277651&doi=10.1109%2fISSRE.2002.1173291&partnerID=40&md5=c2924161234e6d76389eae74c1c10ad3","Conference paper","Final","","Scopus","2-s2.0-10844277651"
"Dohi T.; Wakana N.; Osaki S.; Trivedi K.S.","Dohi, T. (7102430978); Wakana, N. (6504598693); Osaki, S. (7102054885); Trivedi, K.S. (7102364865)","7102430978; 6504598693; 7102054885; 7102364865","Analysis of hypergeometric distribution software reliability model","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","166","175","9","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035681903&partnerID=40&md5=d2d0c74f92c5fb062671b1098aea0808","Conference paper","Final","","Scopus","2-s2.0-0035681903"
"Hayes Jane Huffman; Offutt A.Jefferson","Hayes, Jane Huffman (7403554664); Offutt, A.Jefferson (55666091300)","7403554664; 55666091300","Increased software reliability through input validation analysis and testing","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","199","209","10","17","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033353190&partnerID=40&md5=d2f7466016b8fbf949fb7a47ff35113b","Conference paper","Final","","Scopus","2-s2.0-0033353190"
"von Mayrhauser A.; Wang J.; Ohlsson M.C.; Wohlin C.","von Mayrhauser, A. (7004450574); Wang, J. (57200028714); Ohlsson, M.C. (7006120861); Wohlin, C. (35547332200)","7004450574; 57200028714; 7006120861; 35547332200","Deriving a fault architecture from defect history","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","295","303","8","18","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033344933&partnerID=40&md5=646c8585e70de439d9d1d7b6f2e13d47","Conference paper","Final","","Scopus","2-s2.0-0033344933"
"Ghosh Anup K.; Schmid Matthew","Ghosh, Anup K. (57213748596); Schmid, Matthew (56242785000)","57213748596; 56242785000","Approach to testing COTS software for robustness to operating system exceptions and errors","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","166","174","8","19","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033355548&partnerID=40&md5=2d4ca02e0c88a1a8e5ac6005570a66e5","Conference paper","Final","","Scopus","2-s2.0-0033355548"
"Vaidyanathan Kalyanaraman; Trivedi Kishor S.","Vaidyanathan, Kalyanaraman (35578182000); Trivedi, Kishor S. (7102364865)","35578182000; 7102364865","Measurement-based model for estimation of resource exhaustion in operational software systems","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","84","93","9","165","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033355546&partnerID=40&md5=cb1800476bd8d76e07bd17493ea4b743","Conference paper","Final","","Scopus","2-s2.0-0033355546"
"Sumners Rob; Chhabra Parminder; Abraham Jacob A.","Sumners, Rob (6603155275); Chhabra, Parminder (57196529996); Abraham, Jacob A. (7201618030)","6603155275; 57196529996; 7201618030","Lightweight guided random simulation","1998","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","185","191","6","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032297743&partnerID=40&md5=1c145a7478d399e89fdfd04c299806c6","Conference paper","Final","","Scopus","2-s2.0-0032297743"
"Musa John D.","Musa, John D. (7003419448)","7003419448","Software reliability engineering for mobile code","1998","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","182","","","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032298157&partnerID=40&md5=248dd11a848ffccc056f3895a531b992","Conference paper","Final","","Scopus","2-s2.0-0032298157"
"Kuball Silke; May John; Hughes Gordon","Kuball, Silke (8152443200); May, John (7402252103); Hughes, Gordon (7402326445)","8152443200; 7402252103; 7402326445","Building a system failure rate estimator by identifying component failure rates","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","32","41","9","28","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033338898&partnerID=40&md5=9fb869b9783a619e47351e20d11619bd","Conference paper","Final","","Scopus","2-s2.0-0033338898"
"Khoshgoftaar Taghi M.; Allen Edward B.; Jones Wendell D.; Hudepohl John P.","Khoshgoftaar, Taghi M. (7006211475); Allen, Edward B. (7202717621); Jones, Wendell D. (56309634900); Hudepohl, John P. (6701857654)","7006211475; 7202717621; 56309634900; 6701857654","Classification tree models of software quality over multiple releases","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","116","125","9","32","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033311750&partnerID=40&md5=707e5281d7fbcf250296aef58c27d8b8","Conference paper","Final","","Scopus","2-s2.0-0033311750"
"Chandra S.; Chen P.M.","Chandra, Subhachandra (7401671068); Chen, Peter M. (7408356226)","7401671068; 7408356226","The impact of recovery mechanisms on the likelihood of saving corrupted state","2002","Proceedings - International Symposium on Software Reliability Engineering, ISSRE","2002-January","","1173219","91","101","10","16","10.1109/ISSRE.2002.1173219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948741442&doi=10.1109%2fISSRE.2002.1173219&partnerID=40&md5=0fcc3c95570e567ee3f0e61304a01413","Conference paper","Final","","Scopus","2-s2.0-84948741442"
"Lyu M.R.-T.; Dugan J.B.; Van Moorsel A.","Lyu, Michael Rung-Tsong (7006811415); Dugan, Joanne Bechta (55666487000); Van Moorsel, Aad (55927384700)","7006811415; 55666487000; 55927384700","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE: Foreword","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","viii","ix","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035688010&partnerID=40&md5=97cfb0f0be708557e7885a285eb815c4","Conference paper","Final","","Scopus","2-s2.0-0035688010"
"Alexander R.T.; Bieman J.M.; Ghosh S.; Ji B.","Alexander, Roger T. (8638486000); Bieman, James M. (57164580400); Ghosh, Sudipto (7404807269); Ji, Bixia (56985287800)","8638486000; 57164580400; 7404807269; 56985287800","Mutation of Java objects","2002","Proceedings - International Symposium on Software Reliability Engineering, ISSRE","2002-January","","1173285","341","351","10","43","10.1109/ISSRE.2002.1173285","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20844461220&doi=10.1109%2fISSRE.2002.1173285&partnerID=40&md5=c9ae7935112e71b12e0d1b1b9b88898a","Conference paper","Final","","Scopus","2-s2.0-20844461220"
"Popovic M.; Kovacevic V.; Skrbic M.","Popovic, M. (7202550452); Kovacevic, V. (7007044766); Skrbic, M. (57190873116)","7202550452; 7007044766; 57190873116","Software development & testing methodology used for subscriber digital concentrator ACK-2000","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","175","178","3","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033312847&partnerID=40&md5=a8b15a0e52f1d2401b2a8e8aec2d83a6","Conference paper","Final","","Scopus","2-s2.0-0033312847"
"Schneidewind N.F.","Schneidewind, Norman F. (7005843957)","7005843957","Modelling the fault correction process","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","185","190","5","60","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035685612&partnerID=40&md5=68bfa49be5f89316d72bc867a5093a40","Conference paper","Final","","Scopus","2-s2.0-0035685612"
"Baudry B.; Sunyé Y.L.T.G.; Jézéquel J.-M.","Baudry, Benoit (57203847520); Sunyé, Yves Le Traon Gerson (6505469590); Jézéquel, Jean-Marc (35618077100)","57203847520; 6505469590; 35618077100","Towards a 'safe' use of design patterns to improve OO software testability","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","324","329","5","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035688601&partnerID=40&md5=799d4f4ddfa5f61a9c11da50272b1944","Conference paper","Final","","Scopus","2-s2.0-0035688601"
"Jin H.; Santhanam P.","Jin, Hongxia (55245154900); Santhanam, P. (57198332597)","55245154900; 57198332597","An approach to higher reliability using software components","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","2","11","9","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035688327&partnerID=40&md5=669a9ee95dcb6043ddd278233ccd7b44","Conference paper","Final","","Scopus","2-s2.0-0035688327"
"Briand L.C.; Labiche Y.; Wang Y.","Briand, Lionel C. (7006613079); Labiche, Yvan (6602305217); Wang, Yihong (7601507618)","7006613079; 6602305217; 7601507618","Revisiting strategies for ordering class integration testing in the presence of dependency cycles","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","287","296","9","31","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035685573&partnerID=40&md5=657d3c3e902657b8e9d04760cceee5b5","Conference paper","Final","","Scopus","2-s2.0-0035685573"
"Basu Sanjib; Ebrahimi Nader","Basu, Sanjib (57189022275); Ebrahimi, Nader (7006136893)","57189022275; 7006136893","Estimating the number of undetected errors: Bayesian model selection","1998","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","22","30","8","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032288546&partnerID=40&md5=466d95ed458797a35c29c3466ad5ff2f","Conference paper","Final","","Scopus","2-s2.0-0032288546"
"Wadekar Suhrid A.; Gokhale Swapna S.","Wadekar, Suhrid A. (6603962717); Gokhale, Swapna S. (7102468162)","6603962717; 7102468162","Exploring cost and reliability tradeoffs in architectural alternatives using a genetic algorithm","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","104","113","9","20","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033347936&partnerID=40&md5=2becf612208c61f0830f0ce02bc6cd77","Conference paper","Final","","Scopus","2-s2.0-0033347936"
"Simache C.; Kaâniche M.","Simache, Cristina (6506486083); Kaâniche, Mohamed (6602839262)","6506486083; 6602839262","Measurement-based availability analysis of Unix systems in a distributed environment","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","346","355","9","14","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035682222&partnerID=40&md5=781ee8f7a11da76b3b14c6ee3bedce15","Conference paper","Final","","Scopus","2-s2.0-0035682222"
"Knight J.C.; Hanks K.S.; Travis S.R.","Knight, John C. (7401751715); Hanks, Kimberly S. (6603548604); Travis, Sean R. (7101617757)","7401751715; 6603548604; 7101617757","Tool support for production use of formal techniques","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","242","251","9","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035682221&partnerID=40&md5=fbe0cb5288f8d9a81cc02dc5f3995b27","Conference paper","Final","","Scopus","2-s2.0-0035682221"
"Turski Wladyslaw M.","Turski, Wladyslaw M. (7005929475)","7005929475","Should/could software be more reliable than the 'world' in which it is used?","1998","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","3","9","6","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032295475&partnerID=40&md5=2e6df97d6d4e6a13bf7bd6b11eb0863a","Conference paper","Final","","Scopus","2-s2.0-0032295475"
"Bassin K.; Biyani S.; Santhanam P.","Bassin, Kathryn (6603191968); Biyani, Shriram (6602282246); Santhanam, P. (57198332597)","6603191968; 6602282246; 57198332597","Evaluating the software test strategy for the 2000 Sydney Olympics","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","264","273","9","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035681934&partnerID=40&md5=9490ecdc3c35f450a789a55fdcdec8d0","Conference paper","Final","","Scopus","2-s2.0-0035681934"
"Cheung S.C.; Chanson S.T.; Xu Z.","Cheung, Shing Chi (7202472792); Chanson, Samuel T. (7005752529); Xu, Zhendong (56173501800)","7202472792; 7005752529; 56173501800","Toward generic timing tests for distributed multimedia software systems","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","210","220","10","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035681933&partnerID=40&md5=cb416507e903671a4c0b81162f3816ae","Conference paper","Final","","Scopus","2-s2.0-0035681933"
"Ammar H.H.; Yacoub S.M.; Ibrahim A.","Ammar, Hany H. (7006435946); Yacoub, Sherif M. (35613667300); Ibrahim, Alaa (56266353200)","7006435946; 35613667300; 56266353200","A fault model for fault injection analysis of dynamic UML specifications","2001","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","74","83","9","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035681811&partnerID=40&md5=671137ae2c83f47e6cf3bc2bfc81dabd","Conference paper","Final","","Scopus","2-s2.0-0035681811"
"Malaiya Yashwant K.; Denton Jason","Malaiya, Yashwant K. (35619571700); Denton, Jason (56233803000)","35619571700; 56233803000","Requirements volatility and defect density","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","285","294","9","54","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033330387&partnerID=40&md5=ddd5230673bc797b6519772d0a3883f4","Conference paper","Final","","Scopus","2-s2.0-0033330387"
"von Mayrhauser Anneliese; Scheetz Michael; Dahlman Eric; Howe Adele E.","von Mayrhauser, Anneliese (7004450574); Scheetz, Michael (6701592518); Dahlman, Eric (36883363900); Howe, Adele E. (7102559926)","7004450574; 6701592518; 36883363900; 7102559926","Planner based error recovery testing","2000","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","186","195","9","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034539297&partnerID=40&md5=cd893c443100c228930a95f949677b55","Conference paper","Final","","Scopus","2-s2.0-0034539297"
"Dohi Tadashi; Osaki Shunji; Trivedi Kishor S.","Dohi, Tadashi (7102430978); Osaki, Shunji (7102054885); Trivedi, Kishor S. (7102364865)","7102430978; 7102054885; 7102364865","Heuristic self-organization algorithms for software reliability assessment and their application","2000","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","40","51","11","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034547249&partnerID=40&md5=68e8fb6051d904b6c1753d3a04e12116","Conference paper","Final","","Scopus","2-s2.0-0034547249"
"Boyd D.; Cura D.; Ehrlich W.; Gotberg R.; Hariharan R.; Reeser P.","Boyd, D. (57198138760); Cura, D. (6507050539); Ehrlich, W. (7005676396); Gotberg, R. (6504076147); Hariharan, R. (55244593900); Reeser, P. (6602455395)","57198138760; 6507050539; 7005676396; 6504076147; 55244593900; 6602455395","Contributing to the bottom line: Optimizing reliability-cost-schedule tradeoff and architecture scalability through test technology","2000","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","136","147","11","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034539296&partnerID=40&md5=47845085cecf2ffbac4b6a3a293dd72d","Conference paper","Final","","Scopus","2-s2.0-0034539296"
"Brand Daniel","Brand, Daniel (35609368000)","35609368000","Software falsifier","2000","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","174","185","11","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034544813&partnerID=40&md5=59c624594d6768704fb641b275f39013","Conference paper","Final","","Scopus","2-s2.0-0034544813"
"Fernsler Kimberly; Koopman Philip","Fernsler, Kimberly (6505824030); Koopman, Philip (7102712087)","6505824030; 7102712087","Robustness testing of a distributed simulation backplane","1999","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","189","198","9","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033349276&partnerID=40&md5=6b5ab12845278728f5dc094cd115abf3","Conference paper","Final","","Scopus","2-s2.0-0033349276"
"Paradkar Amit","Paradkar, Amit (35615865300)","35615865300","SALT - an integrated environment to automate generation of function tests for APIs","2000","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","304","316","12","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034544814&partnerID=40&md5=1c98de715a3dc346ea423dab8defb496","Conference paper","Final","","Scopus","2-s2.0-0034544814"
"Liu Chien-Hung; Kung David C.; Hsia Pei; Hsu Chih-Tung","Liu, Chien-Hung (7409787147); Kung, David C. (7005075730); Hsia, Pei (7006543413); Hsu, Chih-Tung (7404946862)","7409787147; 7005075730; 7006543413; 7404946862","Structural testing of Web applications","2000","Proceedings of the International Symposium on Software Reliability Engineering, ISSRE","","","","84","96","12","83","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034538764&partnerID=40&md5=11fad48a0f421abce9bb170c9bf3dda4","Conference paper","Final","","Scopus","2-s2.0-0034538764"
"Khoshgoftaar T.M.; Seliya N.","Khoshgoftaar, Taghi M. (7006211475); Seliya, Naeem (6602947305)","7006211475; 6602947305","Improving usefulness of software quality classification models based on Boolean discriminant functions","2002","Proceedings - International Symposium on Software Reliability Engineering, ISSRE","2002-January","","1173256","221","230","9","19","10.1109/ISSRE.2002.1173256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-16244387116&doi=10.1109%2fISSRE.2002.1173256&partnerID=40&md5=3e6e76a15b6a3621d96b757e11ee159a","Conference paper","Final","","Scopus","2-s2.0-16244387116"
