"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Gotlieb A.; Lazaar N.; Lebbah Y.","Gotlieb, Arnaud (56247674500); Lazaar, Nadjib (24833421000); Lebbah, Yahia (8842159400)","56247674500; 24833421000; 8842159400","Towards constraint-based local search for automatic test data generation","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4567007","195","","","0","10.1109/ICSTW.2008.49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249103323&doi=10.1109%2fICSTW.2008.49&partnerID=40&md5=440cd865e50f5f09711ee00bd7d11d1e","Conference paper","Final","","Scopus","2-s2.0-52249103323"
"Frantzen L.; Merayo M.G.; Núñez M.","Frantzen, Lars (8662132100); Merayo, Mercedes G. (14037866800); Núñez, Manuel (7202233380)","8662132100; 14037866800; 7202233380","Preface","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566985","ii","iii","","0","10.1109/ICSTW.2008.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249089851&doi=10.1109%2fICSTW.2008.32&partnerID=40&md5=6f1e5e6627b602cd5f1a1d1f3faff173","Editorial","Final","","Scopus","2-s2.0-52249089851"
"Lechner A.; Breu R.","Lechner, Alexander (16175256500); Breu, Ruth (55885332900)","16175256500; 55885332900","Workflow inspector - A test tool for microsoft workflow foundation","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539579","498","501","3","1","10.1109/ICST.2008.54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649119727&doi=10.1109%2fICST.2008.54&partnerID=40&md5=ae6416bd8a11a96bcac398dec6646264","Conference paper","Final","","Scopus","2-s2.0-50649119727"
"Kaplan M.; Klinger T.; Paradkar A.M.; Sinha A.; Williams C.; Yilmaz C.","Kaplan, Matthew (57199771273); Klinger, Tim (16307238000); Paradkar, Amit M. (35615865300); Sinha, Avik (12779493800); Williams, Clay (14421824100); Yilmaz, Cemal (57199655575)","57199771273; 16307238000; 35615865300; 12779493800; 14421824100; 57199655575","Less is more: A minimalistic approach to UML model-based conformance test generation","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539535","82","91","9","14","10.1109/ICST.2008.48","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649110515&doi=10.1109%2fICST.2008.48&partnerID=40&md5=e78e06a8ce2e1a8212149bf03865f7ca","Conference paper","Final","","Scopus","2-s2.0-50649110515"
"Plösch R.; Gruber H.; Pomberger G.; Saft M.; Schiffer S.","Plösch, R. (6506322162); Gruber, H. (56207787500); Pomberger, G. (22433446600); Saft, M. (23992624800); Schiffer, S. (56586967500)","6506322162; 56207787500; 22433446600; 23992624800; 56586967500","Tool support for expert-centred code assessments","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539553","258","267","9","6","10.1109/ICST.2008.43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649093777&doi=10.1109%2fICST.2008.43&partnerID=40&md5=10f5b1aabccd6ae43cf3c0c61e097355","Conference paper","Final","","Scopus","2-s2.0-50649093777"
"Kim M.; Kim Y.; Choi Y.; Kim H.","Kim, Moonzoo (8726943400); Kim, Yunho (55699526600); Choi, Yunja (54972885300); Kim, Hotae (56981367700)","8726943400; 55699526600; 54972885300; 56981367700","Pre-testing flash device driver through model checking techniques","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539576","475","484","9","11","10.1109/ICST.2008.55","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649090942&doi=10.1109%2fICST.2008.55&partnerID=40&md5=710678480911370b5bc23e79a6275f84","Conference paper","Final","","Scopus","2-s2.0-50649090942"
"Ware M.P.; Wilkie F.G.; Shapcott M.","Ware, M.P. (16311229900); Wilkie, F.G. (7006392103); Shapcott, M. (6508044692)","16311229900; 7006392103; 6508044692","The use of intra-release product measures in predicting release readiness","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539550","230","237","7","7","10.1109/ICST.2008.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649093778&doi=10.1109%2fICST.2008.11&partnerID=40&md5=5e8a82177c2f8d89e6bef18188fac892","Conference paper","Final","","Scopus","2-s2.0-50649093778"
"Izurieta C.; Bieman J.M.","Izurieta, Clemente (16238582400); Bieman, James M. (57164580400)","16238582400; 57164580400","Testing consequences of grime buildup in object oriented design patterns","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539544","171","179","8","31","10.1109/ICST.2008.27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649118111&doi=10.1109%2fICST.2008.27&partnerID=40&md5=30a42c51929ccd602161013739d8bc7d","Conference paper","Final","","Scopus","2-s2.0-50649118111"
"Chimiak-Opoka J.; Felderer M.; Lenz C.; Lange C.","Chimiak-Opoka, Joanna (13606885800); Felderer, Michael (24832720900); Lenz, Chris (57189392133); Lange, Christian (57197436989)","13606885800; 24832720900; 57189392133; 57197436989","Querying UML models using OCL and Prolog: A performance study","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566994","81","88","7","23","10.1109/ICSTW.2008.33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249118813&doi=10.1109%2fICSTW.2008.33&partnerID=40&md5=c97365dea46561449c86e25f2407c406","Conference paper","Final","","Scopus","2-s2.0-52249118813"
"Simons A.J.H.; Thomson C.D.","Simons, Anthony J. H. (55073680300); Thomson, Christopher D. (24479037800)","55073680300; 24479037800","Benchmarking effectiveness for object-oriented unit testing","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4567038","375","379","4","4","10.1109/ICSTW.2008.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249114730&doi=10.1109%2fICSTW.2008.10&partnerID=40&md5=cde9c19cda3241d8d9f6a77ba8c5a4c7","Conference paper","Final","","Scopus","2-s2.0-52249114730"
"Sampath S.; Bryce R.C.; Viswanath G.; Kandimalla V.; Koru A.G.","Sampath, Sreedevi (8261561200); Bryce, Renée C. (12645168200); Viswanath, Gokulanand (55779176500); Kandimalla, Vani (24822563500); Koru, A. Güneş (16432562500)","8261561200; 12645168200; 55779176500; 24822563500; 16432562500","Prioritizing user-session-based test cases for web applications testing","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539541","141","150","9","89","10.1109/ICST.2008.42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649089157&doi=10.1109%2fICST.2008.42&partnerID=40&md5=351596a7877a0a67c7750b4bcc0b3c57","Conference paper","Final","","Scopus","2-s2.0-50649089157"
"Travison D.; Staneff G.","Travison, Dan (24823690300); Staneff, Geoff (24823546700)","24823690300; 24823546700","Test instrumentation and pattern matching for automatic failure identification","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539565","377","386","9","4","10.1109/ICST.2008.69","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649116853&doi=10.1109%2fICST.2008.69&partnerID=40&md5=6e5814beda3af3ebdf2aa35f8d3adf57","Conference paper","Final","","Scopus","2-s2.0-50649116853"
"Bardin S.; Herrmann P.","Bardin, Sébastien (13105090500); Herrmann, Philippe (57198163236)","13105090500; 57198163236","Structural testing of executables","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539529","22","31","9","43","10.1109/ICST.2008.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649086846&doi=10.1109%2fICST.2008.8&partnerID=40&md5=f363a948cc092cb1b88b8100c424ba02","Conference paper","Final","","Scopus","2-s2.0-50649086846"
"Metsä J.; Katara M.; Mikkonen T.","Metsä, Jani (24450839300); Katara, Mika (7801543558); Mikkonen, Tommi (54420813700)","24450839300; 7801543558; 54420813700","Comparing aspects with conventional techniques for increasing testability","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539566","387","395","8","7","10.1109/ICST.2008.29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649102856&doi=10.1109%2fICST.2008.29&partnerID=40&md5=0c4c18c6eff8b36b34e2ea31070ecde1","Conference paper","Final","","Scopus","2-s2.0-50649102856"
"El-Fakih K.; Kolomeez A.; Prokopenko S.; Yevtushenko N.","El-Fakih, Khaled (35619775900); Kolomeez, Anton (8296349000); Prokopenko, Svetlana (22734997500); Yevtushenko, Nina (6701637985)","35619775900; 8296349000; 22734997500; 6701637985","Extended finite state machine based test derivation driven by user defined faults","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539558","308","317","9","16","10.1109/ICST.2008.16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649122331&doi=10.1109%2fICST.2008.16&partnerID=40&md5=a17806c7eb7aa527520336862e2b27be","Conference paper","Final","","Scopus","2-s2.0-50649122331"
"Kolovos D.S.; Paige R.F.; Rose L.M.; Polack F.A.C.","Kolovos, Dimitrios S. (8895714200); Paige, Richard F. (7004563809); Rose, Louis M. (22981869900); Polack, Fiona A. C. (8727617800)","8895714200; 7004563809; 22981869900; 8727617800","Unit testing model management operations","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566996","97","104","7","12","10.1109/ICSTW.2008.50","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249123325&doi=10.1109%2fICSTW.2008.50&partnerID=40&md5=1db3e45c90b2d6c98b84de7494fca5e7","Conference paper","Final","","Scopus","2-s2.0-52249123325"
"Ferrari F.C.; Maldonado J.C.; Rashid A.","Ferrari, Fabiano Cutigi (57189412126); Maldonado, José Carlos (7102839706); Rashid, Awais (7102299639)","57189412126; 7102839706; 7102299639","Mutation testing for aspect-oriented programs","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539532","52","61","9","69","10.1109/ICST.2008.37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649101130&doi=10.1109%2fICST.2008.37&partnerID=40&md5=385e362c06108c47935fcaaa52999fa6","Conference paper","Final","","Scopus","2-s2.0-50649101130"
"Tappenden A.; Miller J.","Tappenden, Andrew (16032095900); Miller, James (55832056200)","16032095900; 55832056200","A three-tiered testing strategy for cookies","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539540","131","140","9","8","10.1109/ICST.2008.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649121081&doi=10.1109%2fICST.2008.18&partnerID=40&md5=e862cca0b8c5147e6953a5817ddf8392","Conference paper","Final","","Scopus","2-s2.0-50649121081"
"Ubayashi N.; Piao J.; Shinotsuka S.; Tamai T.","Ubayashi, Naoyasu (7801575374); Piao, Jinji (56235096800); Shinotsuka, Suguru (16426327200); Tamai, Tetsuo (7102292181)","7801575374; 56235096800; 16426327200; 7102292181","Contract-based verification for aspect-oriented refactoring","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539545","180","189","9","7","10.1109/ICST.2008.36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649105292&doi=10.1109%2fICST.2008.36&partnerID=40&md5=8820b1c9c36662c452ff7d47545e5e30","Conference paper","Final","","Scopus","2-s2.0-50649105292"
"Vemuri R.","Vemuri, Raghunath (8681929100)","8681929100","Testing predictive software in mobile devices","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539572","440","447","7","2","10.1109/ICST.2008.61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649084794&doi=10.1109%2fICST.2008.61&partnerID=40&md5=690f0198b7a84c6c105d8aceddfcde71","Conference paper","Final","","Scopus","2-s2.0-50649084794"
"Sherriff M.; Williams L.","Sherriff, Mark (23135614000); Williams, Laurie (35565101900)","23135614000; 35565101900","Empirical software change impact analysis using singular value decomposition","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539554","268","277","9","38","10.1109/ICST.2008.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649125602&doi=10.1109%2fICST.2008.25&partnerID=40&md5=e6562b7878b208ecd2b2a54445f8eb19","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-50649125602"
"Dhaussy P.; Auvray J.; De Belloy S.; Boniol F.; Landel E.","Dhaussy, Philippe (6506124616); Auvray, Julien (52863087000); De Belloy, Stéphane (24833081900); Boniol, Frédéric (6507057555); Landel, Eric (6506224207)","6506124616; 52863087000; 24833081900; 6507057555; 6506224207","Using context descriptions and property definition patterns for software formal verification","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566995","89","96","7","5","10.1109/ICSTW.2008.52","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249118385&doi=10.1109%2fICSTW.2008.52&partnerID=40&md5=2b60e12eb60439bcdfc21760dad56bda","Conference paper","Final","","Scopus","2-s2.0-52249118385"
"Aydal E.G.; Paige R.F.; Woodcock J.","Aydal, Emine G. (14044560200); Paige, Richard F. (7004563809); Woodcock, Jim (7102334361)","14044560200; 7004563809; 7102334361","Observations for Assertion-based Scenarios in the context of model validation and extension to test case generation","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566987","11","20","9","2","10.1109/ICSTW.2008.29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249092245&doi=10.1109%2fICSTW.2008.29&partnerID=40&md5=7de4f21da18b00a092feab523165d5f4","Conference paper","Final","","Scopus","2-s2.0-52249092245"
"Strecker J.; Memon A.M.","Strecker, Jaymie (23986475300); Memon, Atif M. (35599876500)","23986475300; 35599876500","Relationships between test suites, faults, and fault detection in GUI testing","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539528","12","21","9","18","10.1109/ICST.2008.26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649090280&doi=10.1109%2fICST.2008.26&partnerID=40&md5=2ab4ea00954f79a3a175feea3d85d36b","Conference paper","Final","","Scopus","2-s2.0-50649090280"
"Garousi V.","Garousi, Vahid (13408954200)","13408954200","Traffic-aware stress testing of distributed real-time systems based on UML models in the presence of time uncertainty","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539536","92","101","9","17","10.1109/ICST.2008.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649110299&doi=10.1109%2fICST.2008.7&partnerID=40&md5=582deb978303aa8ad58100ae4f4dea72","Conference paper","Final","","Scopus","2-s2.0-50649110299"
"Cabot J.; Clarisó R.; Riera D.","Cabot, Jordi (8963493600); Clarisó, Robert (8948086100); Riera, Daniel (6602605678)","8963493600; 8948086100; 6602605678","Verification of UML/OCL Class diagrams using constraint programming","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566993","73","80","7","162","10.1109/ICSTW.2008.54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249099953&doi=10.1109%2fICSTW.2008.54&partnerID=40&md5=06f8260d31f7f0cb1bb490fe87d97fb5","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-52249099953"
"Myoung Y.K.; Cheon Y.","Myoung, Yee Kim (15042696600); Cheon, Yoonsik (56265947700)","15042696600; 56265947700","A fitness function to find feasible sequences of method calls for evolutionary testing of object-oriented programs","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539588","537","540","3","3","10.1109/ICST.2008.31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649086182&doi=10.1109%2fICST.2008.31&partnerID=40&md5=dc6c2a9eab4bea1515e8e4cc64902947","Conference paper","Final","","Scopus","2-s2.0-50649086182"
"Marchetto A.; Tonella P.; Ricca F.","Marchetto, Alessandro (23971457800); Tonella, Paolo (7003489194); Ricca, Filippo (24822686600)","23971457800; 7003489194; 24822686600","State-based testing of Ajax Web applications","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539539","121","130","9","187","10.1109/ICST.2008.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649110977&doi=10.1109%2fICST.2008.22&partnerID=40&md5=06568dbe61973cbdfeecf1c2c1c9d9ae","Conference paper","Final","","Scopus","2-s2.0-50649110977"
"Sen S.; Baudry B.; Mottu J.-M.","Sen, Sagar (36840881900); Baudry, Benoit (57203847520); Mottu, Jean-Marie (14050627600)","36840881900; 57203847520; 14050627600","On combining multi-formalism knowledge to select models for model transformation testing","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539560","328","337","9","49","10.1109/ICST.2008.62","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649125153&doi=10.1109%2fICST.2008.62&partnerID=40&md5=fac1bf126b06994878a6a2e57299596b","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-50649125153"
"Shaheen M.R.; Du Bousquet L.","Shaheen, Muhammad Rabee (56346426000); Du Bousquet, Lydie (19639810900)","56346426000; 19639810900","Relation between depth of inheritance tree and number of methods to test","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539543","161","169","8","5","10.1109/ICST.2008.34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649125837&doi=10.1109%2fICST.2008.34&partnerID=40&md5=874c68cec8f6b42577c9019d9efa99d3","Conference paper","Final","","Scopus","2-s2.0-50649125837"
"Madani L.; Parissis I.","Madani, Laya (24833356200); Parissis, Ioannis (57205054402)","24833356200; 57205054402","Automated test of interactive applications using task trees","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566991","53","62","9","2","10.1109/ICSTW.2008.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249114313&doi=10.1109%2fICSTW.2008.8&partnerID=40&md5=991ca38f63cc6ec1b1bf2a4b3eea33ab","Conference paper","Final","","Scopus","2-s2.0-52249114313"
"Ciupa I.; Pretschner A.; Leitner A.; Oriol M.; Meyer B.","Ciupa, Ilinca (22979371700); Pretschner, Alexander (12645083400); Leitner, Andreas (57213574357); Oriol, Manuel (14018420100); Meyer, Bertrand (7402073082)","22979371700; 12645083400; 57213574357; 14018420100; 7402073082","On the predictability of random tests for object-oriented software","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539534","72","81","9","30","10.1109/ICST.2008.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649100413&doi=10.1109%2fICST.2008.20&partnerID=40&md5=1ef1002329e38aa2591cf9c7e241e6ec","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-50649100413"
"Hass A.M.J.","Hass, Anne Mette Jonassen (8580898400)","8580898400","Testing processes","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4567027","321","327","6","4","10.1109/ICSTW.2008.44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249084588&doi=10.1109%2fICSTW.2008.44&partnerID=40&md5=8fb1ce0c2d35c39441ca41b446ecc3b7","Conference paper","Final","","Scopus","2-s2.0-52249084588"
"","","","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","","","","386","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249084586&partnerID=40&md5=b093caf9e6d6ed0ed156ec0fc7282089","Conference review","Final","","Scopus","2-s2.0-52249084586"
"Mouy P.; Marre B.; Williams N.; Le Gall P.","Mouy, Patricia (8933841900); Marre, Bruno (6602631756); Williams, Nicky (8933842100); Le Gall, Pascale (7004086878)","8933841900; 6602631756; 8933842100; 7004086878","Generation of all-paths unit test with function calls","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539530","32","41","9","12","10.1109/ICST.2008.35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649117128&doi=10.1109%2fICST.2008.35&partnerID=40&md5=360d378fcb63a92afa2c88948a419788","Conference paper","Final","","Scopus","2-s2.0-50649117128"
"Rebêlo H.; Lima R.; Cornélio M.; Soares S.","Rebêlo, Henrique (24822889800); Lima, Ricardo (16477455700); Cornélio, Márcio (8677261200); Soares, Sérgio (7006550899)","24822889800; 16477455700; 8677261200; 7006550899","A JML compiler based on AspectJ","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539589","541","544","3","5","10.1109/ICST.2008.14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649124907&doi=10.1109%2fICST.2008.14&partnerID=40&md5=0856d2cfab2107e6e7f67cbc3818adc8","Conference paper","Final","","Scopus","2-s2.0-50649124907"
"Farchi E.; Ur S.","Farchi, Eitan (6602737587); Ur, Shmeul (6701462116)","6602737587; 6701462116","Selective homeworkless review","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539568","404","413","9","4","10.1109/ICST.2008.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649091809&doi=10.1109%2fICST.2008.17&partnerID=40&md5=9eb30bfb75e5390b73219a1d81a29bbb","Conference paper","Final","","Scopus","2-s2.0-50649091809"
"Lei B.; Wang L.; Li X.","Lei, Bin (56247914200); Wang, Linzhang (56379755500); Li, Xuandong (35173053900)","56247914200; 56379755500; 35173053900","UML activity diagram based testing of Java concurrent programs for data race and inconsistency","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539547","200","209","9","11","10.1109/ICST.2008.64","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649102164&doi=10.1109%2fICST.2008.64&partnerID=40&md5=7d30a7e431d993ffa1b6b09cd063dafc","Conference paper","Final","","Scopus","2-s2.0-50649102164"
"Rings T.; Neukirchen H.; Grabowski J.","Rings, Thomas (56108791100); Neukirchen, Helmut (22433543100); Grabowski, Jens (22334240800)","56108791100; 22433543100; 22334240800","Testing grid application workflows using TTCN-3","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539548","210","219","9","7","10.1109/ICST.2008.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649096830&doi=10.1109%2fICST.2008.24&partnerID=40&md5=0fca12248c3984aaece51a27dade37dd","Conference paper","Final","","Scopus","2-s2.0-50649096830"
"Wieczorek S.; Stefanescu A.; Schieferdecker I.","Wieczorek, Sebastian (7006089275); Stefanescu, Alin (57188811190); Schieferdecker, Ina (57030660000)","7006089275; 57188811190; 57030660000","Test data provision for ERP systems","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539567","396","403","7","20","10.1109/ICST.2008.53","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649095188&doi=10.1109%2fICST.2008.53&partnerID=40&md5=085dae1b7377a4bd29f129e3985fd7e4","Conference paper","Final","","Scopus","2-s2.0-50649095188"
"Lefticaru R.; IPate F.","Lefticaru, Raluca (24478427600); IPate, Florentin (6602179786)","24478427600; 6602179786","Search-based testing using state-based fitness","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4567009","210","","","2","10.1109/ICSTW.2008.35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249122457&doi=10.1109%2fICSTW.2008.35&partnerID=40&md5=95c32b841e440914298640bfce7fa3bc","Conference paper","Final","","Scopus","2-s2.0-52249122457"
"Mottu J.-M.; Baudry B.; Le Traon Y.","Mottu, Jean-Marie (14050627600); Baudry, Benoit (57203847520); Le Traon, Yves (55884641800)","14050627600; 57203847520; 55884641800","Model transformation testing: Oracle issue","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566997","105","112","7","47","10.1109/ICSTW.2008.27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249120830&doi=10.1109%2fICSTW.2008.27&partnerID=40&md5=24c488240848e03e4801c631bcf2d284","Conference paper","Final","","Scopus","2-s2.0-52249120830"
"Türpe S.","Türpe, Sven (24833672800)","24833672800","Security testing: Turning practice into theory","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4567023","294","302","8","7","10.1109/ICSTW.2008.38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249106267&doi=10.1109%2fICSTW.2008.38&partnerID=40&md5=a94fbc0015bc6839ea0aca3d5eef710c","Conference paper","Final","","Scopus","2-s2.0-52249106267"
"Fraser G.; Wotawa F.","Fraser, Gordon (9247521200); Wotawa, Franz (6603677377)","9247521200; 6603677377","Ordering coverage goals in model checker based testing","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4566989","31","40","9","6","10.1109/ICSTW.2008.31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249115658&doi=10.1109%2fICSTW.2008.31&partnerID=40&md5=c66935185fc00de66c28cd987b5f1f70","Conference paper","Final","","Scopus","2-s2.0-52249115658"
"Wagner S.; Deissenboeck F.; Aichner M.; Wimmer J.; Schwalb M.","Wagner, Stefan (55286051900); Deissenboeck, Florian (22233792300); Aichner, Michael (57496725400); Wimmer, Johann (24823411100); Schwalb, Markus (24823112400)","55286051900; 22233792300; 57496725400; 24823411100; 24823112400","An evaluation of two bug pattern tools for Java","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539552","248","257","9","38","10.1109/ICST.2008.63","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50549089646&doi=10.1109%2fICST.2008.63&partnerID=40&md5=be272eb9141b58130c618dfdaec1a38f","Conference paper","Final","","Scopus","2-s2.0-50549089646"
"Blokland K.","Blokland, Kees (56628836500)","56628836500","A universal management and monitoring process for testing","2008","2008 IEEE International Conference on Software Testing Verification and Validation Workshop, ICSTW'08","","","4567025","315","321","6","1","10.1109/ICSTW.2008.5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249112303&doi=10.1109%2fICSTW.2008.5&partnerID=40&md5=c323c2ab5083c5d8cb9ae8a40473d90f","Conference paper","Final","","Scopus","2-s2.0-52249112303"
"Rogoz K.; Padlo T.","Rogoz, Krzysztof (24822587500); Padlo, Tomasz (24822813000)","24822587500; 24822813000","The role of stability testing in heterogeneous application environment","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539571","432","439","7","1","10.1109/ICST.2008.41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649090063&doi=10.1109%2fICST.2008.41&partnerID=40&md5=c3b234f02fb0927938d6ffc7c1aee654","Conference paper","Final","","Scopus","2-s2.0-50649090063"
"Offutt J.; Wang Q.; Ordille J.J.","Offutt, Jeff (55375749200); Wang, Qingxiang (55698094700); Ordille, Joann J. (6603160391)","55375749200; 55698094700; 6603160391","An industrial case study of bypass testing on Web applications","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539575","465","474","9","6","10.1109/ICST.2008.46","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649090062&doi=10.1109%2fICST.2008.46&partnerID=40&md5=b6477fe3261f5f91de7e4aeb9c47bc14","Conference paper","Final","","Scopus","2-s2.0-50649090062"
"Raha D.; Jadhav M.K.","Raha, Debarshi (24822227600); Jadhav, Mohan K. (24821928500)","24822227600; 24821928500","Automation method for testing XML/DB/XML layers","2008","Proceedings of the 1st International Conference on Software Testing, Verification and Validation, ICST 2008","","","4539574","458","464","6","3","10.1109/ICST.2008.68","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649109845&doi=10.1109%2fICST.2008.68&partnerID=40&md5=7ba2c972a0d1d96960c52c7e5bd03e90","Conference paper","Final","","Scopus","2-s2.0-50649109845"
