"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Gregg C.; Hazelwood K.","Gregg, Chris (37099729000); Hazelwood, Kim (57203187472)","37099729000; 57203187472","Where is the data? Why you cannot debate CPU vs. GPU performance without the answer","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762730","134","144","10","225","10.1109/ISPASS.2011.5762730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957493885&doi=10.1109%2fISPASS.2011.5762730&partnerID=40&md5=c36f8af9e2183f3f433f3a203277038f","Conference paper","Final","","Scopus","2-s2.0-79957493885"
"Christopoulos V.N.; Lilja D.J.; Schrater P.R.; Georgopoulos A.","Christopoulos, Vassilios N. (59871536800); Lilja, David J. (7004162134); Schrater, Paul R. (6602119941); Georgopoulos, Apostolos (7102506897)","59871536800; 7004162134; 6602119941; 7102506897","Independent component analysis and evolutionary algorithms for building representative benchmark subsets","2008","ISPASS 2008 - IEEE International Symposium on Performance Analysis of Systems and Software","","","4510749","169","178","9","2","10.1109/ISPASS.2008.4510749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249105320&doi=10.1109%2fISPASS.2008.4510749&partnerID=40&md5=bfcfe097073db17d332168d7f6cacf66","Conference paper","Final","","Scopus","2-s2.0-52249105320"
"Nellans D.; Sudan K.; Balasubramonian R.; Brunvand E.","Nellans, David (6506366476); Sudan, Kshitij (35196955100); Balasubramonian, Rajeev (6603250454); Brunvand, Erik (6603359299)","6506366476; 35196955100; 6603250454; 6603359299","Hardware prediction of OS run-length for fine-grained resource customization","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452057","111","112","1","1","10.1109/ISPASS.2010.5452057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952557227&doi=10.1109%2fISPASS.2010.5452057&partnerID=40&md5=3b939902b64e146ffdb276bac6fbec0e","Conference paper","Final","","Scopus","2-s2.0-77952557227"
"Cui Y.; Chen Y.; Shi Y.; Wu Q.","Cui, Yan (35118588900); Chen, Yu (57840962400); Shi, Yuanchun (7404964393); Wu, Qingbo (8454790400)","35118588900; 57840962400; 7404964393; 8454790400","Scalability comparison of commodity operating systems on multi-cores","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452048","117","118","1","8","10.1109/ISPASS.2010.5452048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952570966&doi=10.1109%2fISPASS.2010.5452048&partnerID=40&md5=3d1c2c899d1120fbc024cc18ab7700a4","Conference paper","Final","","Scopus","2-s2.0-77952570966"
"Payer M.; Gross T.R.","Payer, Mathias (56416152300); Gross, Thomas R. (57203083176)","56416152300; 57203083176","Performance evaluation of adaptivity in software transactional memory","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762733","165","174","9","4","10.1109/ISPASS.2011.5762733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957524543&doi=10.1109%2fISPASS.2011.5762733&partnerID=40&md5=9d31a3387fb9151cc8fe44c8e4d2846f","Conference paper","Final","","Scopus","2-s2.0-79957524543"
"Moses J.; Aisopos K.; Jaleel A.; Iyer R.; Illikkal R.; Newell D.; Makineni S.","Moses, Jaideep (8301771700); Aisopos, Konstantino (14028003900); Jaleel, Aamer (14625422500); Iyer, Rav (17434769300); Illikkal, Ramesh (8403474200); Newell, Don (7201550535); Makineni, Srihari (6506234816)","8301771700; 14028003900; 14625422500; 17434769300; 8403474200; 7201550535; 6506234816","CMPsched$im: evaluating OS/CMP interaction on shared cache management","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","4919643","113","122","9","15","10.1109/ISPASS.2009.4919643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349169080&doi=10.1109%2fISPASS.2009.4919643&partnerID=40&md5=10223bd1941e5e9af96b8148c4128773","Conference paper","Final","","Scopus","2-s2.0-70349169080"
"Meng J.; Skadron K.","Meng, Jiayuan (12800081800); Skadron, Kevin (6701821342)","12800081800; 6701821342","A reconfigurable simulator for large-scale heterogeneous multicore architectures","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762722","119","120","1","7","10.1109/ISPASS.2011.5762722","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957500177&doi=10.1109%2fISPASS.2011.5762722&partnerID=40&md5=6f06b8cd1391d58bedf219aab2679414","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-79957500177"
"Delimitrou C.; Sankar S.; Vaid K.; Kozyrakis C.","Delimitrou, Christina (38361424300); Sankar, Sriram (57221503185); Vaid, Kushagra (35185672800); Kozyrakis, Christos (6602525246)","38361424300; 57221503185; 35185672800; 6602525246","Storage I/O generation and replay for datacenter applications","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762724","123","124","1","1","10.1109/ISPASS.2011.5762724","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957453772&doi=10.1109%2fISPASS.2011.5762724&partnerID=40&md5=d01448bfe2efcab95313f624b1dc100d","Conference paper","Final","","Scopus","2-s2.0-79957453772"
"Brooks D.","Brooks, David (35253662500)","35253662500","Message from the program chair","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452083","iv","","","0","10.1109/ISPASS.2010.5452083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952567947&doi=10.1109%2fISPASS.2010.5452083&partnerID=40&md5=dca805252ffa25fb18e8865167cad691","Editorial","Final","","Scopus","2-s2.0-77952567947"
"Ketterlin A.; Clauss P.","Ketterlin, Alain (24177171400); Clauss, Philippe (56085794300)","24177171400; 56085794300","Efficient memory tracing by program skeletonization","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762719","97","106","9","5","10.1109/ISPASS.2011.5762719","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957514452&doi=10.1109%2fISPASS.2011.5762719&partnerID=40&md5=ad00a14fa63c45433b80b72af596921e","Conference paper","Final","","Scopus","2-s2.0-79957514452"
"Sunwoo D.; Kim J.; Chiou D.","Sunwoo, Dam (24470339500); Kim, Joonsoo (24469714700); Chiou, Derek (23669957400)","24470339500; 24469714700; 23669957400","QUICK: A flexible full-system functional model","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","4919656","249","258","9","7","10.1109/ISPASS.2009.4919656","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349164524&doi=10.1109%2fISPASS.2009.4919656&partnerID=40&md5=f1620f3b8242ee8c2da2e4f5fd704f20","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-70349164524"
"Ozturk C.; Sendag R.","Ozturk, Celal (56266324200); Sendag, Resit (8254140700)","56266324200; 8254140700","An analysis of hard to predict branches","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452016","213","222","9","7","10.1109/ISPASS.2010.5452016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952580077&doi=10.1109%2fISPASS.2010.5452016&partnerID=40&md5=b505341abace67cda885d91138e18718","Conference paper","Final","","Scopus","2-s2.0-77952580077"
"Tullsen D.","Tullsen, Dean (6701715040)","6701715040","Message from the program chair","2008","ISPASS 2008 - IEEE International Symposium on Performance Analysis of Systems and Software","","","4510729","iv","v","","0","10.1109/ISPASS.2008.4510729","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249124519&doi=10.1109%2fISPASS.2008.4510729&partnerID=40&md5=356624d3958f881f2529210a3baccded","Editorial","Final","","Scopus","2-s2.0-52249124519"
"Eeckhout L.","Eeckhout, Lieven (6602199755)","6602199755","Message from the general chair","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452083","iii","","","0","10.1109/ISPASS.2010.5452083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952556305&doi=10.1109%2fISPASS.2010.5452083&partnerID=40&md5=c48a2247724bd99d46a5e5b31d5cfcf4","Editorial","Final","","Scopus","2-s2.0-77952556305"
"Packirisamy V.; Zhai A.; Hsu W.-C.; Yew P.-C.; Ngai T.-F.","Packirisamy, Venkatesan (26325036000); Zhai, Antonia (15123351300); Hsu, Wei-Chung (55413040700); Yew, Pen-Chung (7006300242); Ngai, Tin-Fook (56187821700)","26325036000; 15123351300; 55413040700; 7006300242; 56187821700","Exploring speculative parallelism in SPEC2006","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","4919640","77","88","11","35","10.1109/ISPASS.2009.4919640","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349176695&doi=10.1109%2fISPASS.2009.4919640&partnerID=40&md5=e2394b7a2020b2715354c1f6748485a0","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-70349176695"
"Rico A.; Duran A.; Cabarcas F.; Etsion Y.; Ramirez A.; Valero M.","Rico, Alejandro (26031069900); Duran, Alejandro (8690478600); Cabarcas, Felipe (6508131849); Etsion, Yoav (12344951000); Ramirez, Alex (7401734996); Valero, Mateo (24475914200)","26031069900; 8690478600; 6508131849; 12344951000; 7401734996; 24475914200","Trace-driven simulation of multithreaded applications","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762718","87","96","9","50","10.1109/ISPASS.2011.5762718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957528059&doi=10.1109%2fISPASS.2011.5762718&partnerID=40&md5=a631e343331ec947e2a38b08c03f4e09","Conference paper","Final","","Scopus","2-s2.0-79957528059"
"Adamoli A.; Jovic M.; Hauswirth M.","Adamoli, Andrea (35174281700); Jovic, Milan (23985192500); Hauswirth, Matthias (6701681841)","35174281700; 23985192500; 6701681841","LagAlyzer: A latency profile analysis and visualization tool","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452080","13","22","9","8","10.1109/ISPASS.2010.5452080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952569054&doi=10.1109%2fISPASS.2010.5452080&partnerID=40&md5=11d7d4f1616bbc8096ffd1c32167b549","Conference paper","Final","","Scopus","2-s2.0-77952569054"
"Drongowski P.; Yu L.; Swehosky F.; Suthikulpanit S.; Richter R.","Drongowski, Paul (36847038500); Yu, Lei (55488259700); Swehosky, Frank (36061428300); Suthikulpanit, Suravee (36061375600); Richter, Robert (56274892400)","36847038500; 55488259700; 36061428300; 36061375600; 56274892400","Incorporating instruction-based sampling into AMD codeanalyst","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452049","119","120","1","8","10.1109/ISPASS.2010.5452049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952564682&doi=10.1109%2fISPASS.2010.5452049&partnerID=40&md5=d4a1d676faf1b0a5bd0a6559f9d8611c","Conference paper","Final","","Scopus","2-s2.0-77952564682"
"Desmet V.; Girbal S.; Temam O.","Desmet, Veerle (12239858400); Girbal, Sylvain (12344497700); Temam, Olivier (55996757900)","12239858400; 12344497700; 55996757900","ArchExplorer.org: A methodology for facilitating a fair comparison of research ideas","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452068","45","54","9","4","10.1109/ISPASS.2010.5452068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952571804&doi=10.1109%2fISPASS.2010.5452068&partnerID=40&md5=d714253b2f0188dffe9bc547f32c7770","Conference paper","Final","","Scopus","2-s2.0-77952571804"
"Zaparanuks D.; Hauswirth M.","Zaparanuks, Dmitrijs (23986618700); Hauswirth, Matthias (6701681841)","23986618700; 6701681841","Characterizing the design and performance of interactive Java applications","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452075","23","32","9","6","10.1109/ISPASS.2010.5452075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952573949&doi=10.1109%2fISPASS.2010.5452075&partnerID=40&md5=a83f579c6c73627910f64b407d3f757f","Conference paper","Final","","Scopus","2-s2.0-77952573949"
"Brooks D.","Brooks, David (35253662500)","35253662500","Message from the general chair","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762707","iii","","","0","10.1109/ISPASS.2011.5762707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957534456&doi=10.1109%2fISPASS.2011.5762707&partnerID=40&md5=1360edcf98328e43db6c4ed2c7c128f2","Editorial","Final","","Scopus","2-s2.0-79957534456"
"Li J.; Ma X.; Singh K.; Schulz M.; De Supinski B.; McKee S.A.","Li, Jiangtian (23482059000); Ma, Xiaosong (8424540900); Singh, Karan (57689156400); Schulz, Martin (57192104187); De Supinski, Bronis (6508188888); McKee, Sally A. (7102278302)","23482059000; 8424540900; 57689156400; 57192104187; 6508188888; 7102278302","Machine learning based online performance prediction for runtime parallelization and task scheduling","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","4919641","89","100","11","43","10.1109/ISPASS.2009.4919641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349185990&doi=10.1109%2fISPASS.2009.4919641&partnerID=40&md5=8e0e205cf93cfe84241a83ba908494ed","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-70349185990"
"Ringenberg J.; Mudge T.","Ringenberg, Jeff (23095428900); Mudge, Trevor (7005545619)","23095428900; 7005545619","Suitespecks and suitespots: A methodology for the automatic conversion of benchmarking programs into intrinsically checkpointed assembly code","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","4919654","227","237","10","5","10.1109/ISPASS.2009.4919654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349164535&doi=10.1109%2fISPASS.2009.4919654&partnerID=40&md5=47162063e882f4cd79bd409f374913c2","Conference paper","Final","","Scopus","2-s2.0-70349164535"
"Schuff D.L.; Choe Y.R.; Pai V.S.","Schuff, Derek L. (18437924700); Choe, Yung Ryn (21741724900); Pai, Vijay S. (7101768230)","18437924700; 21741724900; 7101768230","Conservative vs. optimistic parallelization of stateful network intrusion detection","2008","ISPASS 2008 - IEEE International Symposium on Performance Analysis of Systems and Software","","","4510736","32","43","11","17","10.1109/ISPASS.2008.4510736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249116556&doi=10.1109%2fISPASS.2008.4510736&partnerID=40&md5=b90cc23fe5379939aa292463cbdd7f86","Conference paper","Final","","Scopus","2-s2.0-52249116556"
"","","","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","","","","269","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349487391&partnerID=40&md5=891404c7af266a1c0a150e13a34fefb4","Conference review","Final","","Scopus","2-s2.0-70349487391"
"Wong H.; Papadopoulou M.-M.; Sadooghi-Alvandi M.; Moshovos A.","Wong, Henry (55456343800); Papadopoulou, Misel-Myrto (36061158700); Sadooghi-Alvandi, Maryam (36061428600); Moshovos, Andreas (6603721033)","55456343800; 36061158700; 36061428600; 6603721033","Demystifying GPU microarchitecture through microbenchmarking","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452013","235","246","11","328","10.1109/ISPASS.2010.5452013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952579552&doi=10.1109%2fISPASS.2010.5452013&partnerID=40&md5=de8783009525e9c467809e9960eaed9f","Conference paper","Final","","Scopus","2-s2.0-77952579552"
"Ahmed M.F.; Haridy O.","Ahmed, Mohamed F. (57213795101); Haridy, Omar (38361369400)","57213795101; 38361369400","A comparative benchmarking of the FFT on Fermi and evergreen GPUs","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762726","127","128","1","2","10.1109/ISPASS.2011.5762726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957439732&doi=10.1109%2fISPASS.2011.5762726&partnerID=40&md5=2e0eb5d5fd869a6b33b5ed8f53b3c267","Conference paper","Final","","Scopus","2-s2.0-79957439732"
"Subotic V.; Labarta J.; Valero M.","Subotic, Vladimir (36061380800); Labarta, Jesus (56256013400); Valero, Mateo (24475914200)","36061380800; 56256013400; 24475914200","Simulation environment for studying overlap of communication and computation","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452053","115","116","1","3","10.1109/ISPASS.2010.5452053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952560655&doi=10.1109%2fISPASS.2010.5452053&partnerID=40&md5=62e5205ff5eb991f16429cea6490d968","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77952560655"
"Teng Q.; Sweeney P.F.; Duesterwald E.","Teng, Qiming (36879733000); Sweeney, Peter F. (56872545300); Duesterwald, Evelyn (6602576903)","36879733000; 56872545300; 6602576903","Understanding the cost of thread migration for multi-threaded java applications running on a multicore platform","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","4919644","123","132","9","16","10.1109/ISPASS.2009.4919644","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349170781&doi=10.1109%2fISPASS.2009.4919644&partnerID=40&md5=a2895e59806a9b21ead9c113cfba34c9","Conference paper","Final","","Scopus","2-s2.0-70349170781"
"Genser A.; Bachmann C.; Steger C.; Weiss R.; Haid J.","Genser, Andreas (35096277500); Bachmann, Christian (58664216500); Steger, Christian (35582717900); Weiss, Reinhold (7404027434); Haid, Josef (6602926444)","35096277500; 58664216500; 35582717900; 7404027434; 6602926444","Supply voltage emulation platform for DVFS voltage drop compensation explorations","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762727","129","130","1","4","10.1109/ISPASS.2011.5762727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957503822&doi=10.1109%2fISPASS.2011.5762727&partnerID=40&md5=5926abea5b90a3eab4285655df31f46c","Conference paper","Final","","Scopus","2-s2.0-79957503822"
"Duan L.; Zhang Y.; Li B.; Peng L.","Duan, Lide (26435787800); Zhang, Ying (55946703800); Li, Bin (26643217800); Peng, Lu (57191347678)","26435787800; 55946703800; 26643217800; 57191347678","Universal rules guided design parameter selection for soft error resilient processors","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762741","247","256","9","9","10.1109/ISPASS.2011.5762741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957440201&doi=10.1109%2fISPASS.2011.5762741&partnerID=40&md5=923072233f3122cfe11c44d5aeec4e5b","Conference paper","Final","","Scopus","2-s2.0-79957440201"
"Falcón A.; Faraboschi P.; Ortega D.","Falcón, Ayose (9733156400); Faraboschi, Paolo (6603755423); Ortega, Daniel (7006904239)","9733156400; 6603755423; 7006904239","An adaptive synchronization technique for parallel simulation of networked clusters","2008","ISPASS 2008 - IEEE International Symposium on Performance Analysis of Systems and Software","","","4510735","22","31","9","23","10.1109/ISPASS.2008.4510735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249095095&doi=10.1109%2fISPASS.2008.4510735&partnerID=40&md5=ef2a34195affbfede1aac4d1219d6bc8","Conference paper","Final","","Scopus","2-s2.0-52249095095"
"Saidi A.G.; Binkert N.L.; Reinhardt S.K.; Mudge T.","Saidi, Ali G. (56905269000); Binkert, Nathan L. (6506275558); Reinhardt, Steven K. (7005858922); Mudge, Trevor (7005545619)","56905269000; 6506275558; 7005858922; 7005545619","Full-system critical path analysis","2008","ISPASS 2008 - IEEE International Symposium on Performance Analysis of Systems and Software","","","4510739","63","74","11","20","10.1109/ISPASS.2008.4510739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249112476&doi=10.1109%2fISPASS.2008.4510739&partnerID=40&md5=a7c95b02b338e7de925b929bda9bebac","Conference paper","Final","","Scopus","2-s2.0-52249112476"
"Lim S.-H.; Sharma B.; Tak B.C.; Das C.R.","Lim, Seung-Hwan (10739493700); Sharma, Bikash (58686728800); Tak, Byung Chul (6506911621); Das, Chita R. (7201851990)","10739493700; 58686728800; 6506911621; 7201851990","A dynamic energy management scheme for multi-tier data centers","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762742","257","266","9","22","10.1109/ISPASS.2011.5762742","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957504751&doi=10.1109%2fISPASS.2011.5762742&partnerID=40&md5=9f719db20aa11a6729b5a144ac1e1980","Conference paper","Final","","Scopus","2-s2.0-79957504751"
"Diamond J.; Burtscher M.; McCalpin J.D.; Kim B.-D.; Keckler S.W.; Browne J.C.","Diamond, Jeff (26867696300); Burtscher, Martin (7004268074); McCalpin, John D. (6701407531); Kim, Byoung-Do (7501564833); Keckler, Stephen W. (6603854152); Browne, James C. (7202828508)","26867696300; 7004268074; 6701407531; 7501564833; 6603854152; 7202828508","Evaluation and optimization of multicore performance bottlenecks in supercomputing applications","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762713","32","43","11","20","10.1109/ISPASS.2011.5762713","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957512899&doi=10.1109%2fISPASS.2011.5762713&partnerID=40&md5=0c9e993ae0dfa4d7706c862377044143","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-79957512899"
"Lee J.; Kim Y.; Shipman G.M.; Oral S.; Wang F.; Kim J.","Lee, Junghee (56011607600); Kim, Youngjae (57197842601); Shipman, Galen M. (15923952300); Oral, Sarp (57203054081); Wang, Feiyi (7501312687); Kim, Jongman (55720124000)","56011607600; 57197842601; 15923952300; 57203054081; 7501312687; 55720124000","A semi-preemptive garbage collector for solid state drives","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762711","12","21","9","76","10.1109/ISPASS.2011.5762711","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957447473&doi=10.1109%2fISPASS.2011.5762711&partnerID=40&md5=2883ce6c4f9e1db223592ee55e57366e","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-79957447473"
"Wu C.-J.; Martonosi M.","Wu, Carole-Jean (37119493000); Martonosi, Margaret (7004012318)","37119493000; 7004012318","Characterization and dynamic mitigation of intra-application cache interference","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762710","2","11","9","43","10.1109/ISPASS.2011.5762710","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957470794&doi=10.1109%2fISPASS.2011.5762710&partnerID=40&md5=1653de1b4a4756060df23bb04f5bf97d","Conference paper","Final","","Scopus","2-s2.0-79957470794"
"Chen J.; Huang Z.; Su F.; Peir J.-K.; Ho J.; Peng L.","Chen, Jianmin (36061210200); Huang, Zhuo (35758603400); Su, Feiqi (16231598400); Peir, Jih-Kwon (7004253719); Ho, Jeff (7402649696); Peng, Lu (57191347678)","36061210200; 35758603400; 16231598400; 7004253719; 7402649696; 57191347678","Weak execution ordering - Exploiting iterative methods on many-core GPUs","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452028","154","163","9","8","10.1109/ISPASS.2010.5452028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952565941&doi=10.1109%2fISPASS.2010.5452028&partnerID=40&md5=28064dea5e231e91e05fadf064066fd7","Conference paper","Final","","Scopus","2-s2.0-77952565941"
"Ranganathan N.; Burger D.; Keckler S.W.","Ranganathan, Nitya (23969067200); Burger, Doug (7203040722); Keckler, Stephen W. (6603854152)","23969067200; 7203040722; 6603854152","Analysis of the TRIPS prototype block predictor","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","4919651","195","206","11","3","10.1109/ISPASS.2009.4919651","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349164541&doi=10.1109%2fISPASS.2009.4919651&partnerID=40&md5=0646a6c8fceed9cb4fa231bde1865750","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-70349164541"
"Shafer J.; Rixner S.; Cox A.L.","Shafer, Jeffrey (35899214300); Rixner, Scott (6602807523); Cox, Alan L. (7402563756)","35899214300; 6602807523; 7402563756","The Hadoop distributed filesystem: Balancing portability and performance","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452045","122","133","11","263","10.1109/ISPASS.2010.5452045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952577122&doi=10.1109%2fISPASS.2010.5452045&partnerID=40&md5=6166272aa8d4b2b6f276925e875adac3","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77952577122"
"Kanev S.; Cohn R.","Kanev, Svilen (36982743100); Cohn, Robert (7102697010)","36982743100; 7102697010","Portable trace compression through instruction interpretation","2011","ISPASS 2011 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5762720","107","116","9","3","10.1109/ISPASS.2011.5762720","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957444923&doi=10.1109%2fISPASS.2011.5762720&partnerID=40&md5=9b2e4b5c30ff97d493d9acfb544324d6","Conference paper","Final","","Scopus","2-s2.0-79957444923"
"Zhang Y.; Ozisikyilmaz B.; Memik G.; Kim J.; Choudhary A.","Zhang, Yu (57196197470); Ozisikyilmaz, Berkin (23397606400); Memik, Gokhan (6602339909); Kim, John (35487874500); Choudhary, Alok (24297881400)","57196197470; 23397606400; 6602339909; 35487874500; 24297881400","Analyzing the impact of on-chip network traffic on program phases for CMPs","2009","ISPASS 2009 - International Symposium on Performance Analysis of Systems and Software","","","4919653","218","226","8","9","10.1109/ISPASS.2009.4919653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349170773&doi=10.1109%2fISPASS.2009.4919653&partnerID=40&md5=a9a1f73eed4bfcb7c8b5c0290806111f","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-70349170773"
"Hasan O.; Tahar S.","Hasan, Osman (18037193700); Tahar, Sofiène (35584065000)","18037193700; 35584065000","Performance analysis of ARQ protocols using a theorem prover","2008","ISPASS 2008 - IEEE International Symposium on Performance Analysis of Systems and Software","","","4510741","85","94","9","12","10.1109/ISPASS.2008.4510741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249120776&doi=10.1109%2fISPASS.2008.4510741&partnerID=40&md5=5233ef3403b321aca155307e4187420d","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-52249120776"
"McCurdy C.; Vetter J.","McCurdy, Collin (56229562100); Vetter, Jeffrey (7103238018)","56229562100; 7103238018","Memphis: Finding and fixing NUMA-related performance problems on multi-core platforms","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452060","87","96","9","98","10.1109/ISPASS.2010.5452060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952562600&doi=10.1109%2fISPASS.2010.5452060&partnerID=40&md5=8ce26406f643dcb13a1c9780078f1b38","Conference paper","Final","","Scopus","2-s2.0-77952562600"
"Mandal A.; Fowler R.; Porterfield A.","Mandal, Anirban (8979165500); Fowler, Rob (7102786349); Porterfield, Allan (6603477950)","8979165500; 7102786349; 6603477950","Modeling memory concurrency for multi-socket multi-core systems","2010","ISPASS 2010 - IEEE International Symposium on Performance Analysis of Systems and Software","","","5452064","66","75","9","22","10.1109/ISPASS.2010.5452064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952562204&doi=10.1109%2fISPASS.2010.5452064&partnerID=40&md5=a63cc5c3df8fcb310b7fa9fc6812f110","Conference paper","Final","","Scopus","2-s2.0-77952562204"
