"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Wang Jia-Ping; Shatz Sol M.","Wang, Jia-Ping (54780715600); Shatz, Sol M. (7003604719)","54780715600; 7003604719","Task allocation for optimized system reliability","1988","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","82","90","8","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024124899&partnerID=40&md5=d0701217986f09731d8bb57d659e2de7","Conference paper","Final","","Scopus","2-s2.0-0024124899"
"Atkins M.Stella; Haftevani Garnik; Luk Wo Shun","Atkins, M.Stella (7102310616); Haftevani, Garnik (6504705390); Luk, Wo Shun (7005237842)","7102310616; 6504705390; 7005237842","Efficient kernel-level dependable multicast protocol for distributed systems","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","94","101","7","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024889656&partnerID=40&md5=88b78f2498f353390f9f5e0f3ec3d7b0","Conference paper","Final","","Scopus","2-s2.0-0024889656"
"Stahl M.; Buskens R.; Bianchini R.","Stahl, Mark (57208921012); Buskens, Richard (6603147444); Bianchini, Ronald (7006939556)","57208921012; 6603147444; 7006939556","Simulation of the adapt on-line diagnosis algorithm for general topology networks","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235128","180","187","7","6","10.1109/RELDIS.1992.235128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978498476&doi=10.1109%2fRELDIS.1992.235128&partnerID=40&md5=48c87f75ee395cc180b2bf6d6fc9dc82","Conference paper","Final","","Scopus","2-s2.0-84978498476"
"Gopinath Prabha S.; Lyons Damian M.; Mehta Sandeep","Gopinath, Prabha S. (24755300600); Lyons, Damian M. (7202510997); Mehta, Sandeep (7401670169)","24755300600; 7202510997; 7401670169","Representation and execution support for reliable robot applications","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","96","103","7","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025547010&partnerID=40&md5=3c28eef264c9e7eed90b33b00c4a0a83","Conference paper","Final","","Scopus","2-s2.0-0025547010"
"Ciciani Bruno; Dias Daniel M.; Yu Philip S.","Ciciani, Bruno (57202439556); Dias, Daniel M. (7006814595); Yu, Philip S. (7402366049)","57202439556; 7006814595; 7402366049","Performance comparison of concurrency control protocols for transaction processing systems with regional locality","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","112","118","6","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024900892&partnerID=40&md5=eaff55cfe97c56c7226a056db9f7da39","Conference paper","Final","","Scopus","2-s2.0-0024900892"
"Tang J.","Tang, Jian (59623296400)","59623296400","Managing replicated data in heterogeneous database systems","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235147","12","19","7","2","10.1109/RELDIS.1992.235147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011283641&doi=10.1109%2fRELDIS.1992.235147&partnerID=40&md5=4f1b612b69ce1e93cb6c0bdfd07f507a","Conference paper","Final","","Scopus","2-s2.0-0011283641"
"Couvet D.; Florin G.; Natkin S.","Couvet, D. (7003318690); Florin, G. (6701695853); Natkin, S. (57204234658)","7003318690; 6701695853; 57204234658","A statistical clock synchronization algorithm for anisotropic networks","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","42","51","9","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026244215&partnerID=40&md5=eb4ff868daf035de121197a73d999aba","Conference paper","Final","","Scopus","2-s2.0-0026244215"
"Kim K.H.K.; Kopctz H.; Mori K.; Shokri E.H.; Grocnstcidl G.","Kim, K.H. Kane (7409320249); Kopctz, Hermann (57208928129); Mori, Kinji (7406263706); Shokri, Eltcfaat H. (6602078252); Grocnstcidl, G. (57208919119)","7409320249; 57208928129; 7406263706; 6602078252; 57208919119","An efficient decentralized approach to processor-group membership maintenance in real-time LAN systems: The PRHB/ED scheme","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235140","74","83","9","6","10.1109/RELDIS.1992.235140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066141513&doi=10.1109%2fRELDIS.1992.235140&partnerID=40&md5=d3b72285c8d9d0efc6216372a52f2452","Conference paper","Final","","Scopus","2-s2.0-85066141513"
"Noe J.D.; Kaiser J.; Kroeger R.; Nett E.","Noe, J.D. (7005293521); Kaiser, J. (59833824900); Kroeger, R. (59804802200); Nett, E. (7003977289)","7005293521; 59833824900; 59804802200; 7003977289","Commit/Abort problem in type-specific locking","1988","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","204","213","9","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024122476&partnerID=40&md5=b4a4de34490a323d9a3cd81754050fac","Conference paper","Final","","Scopus","2-s2.0-0024122476"
"Wilkes C.Thomas; LeBlanc Jr. Richard J.","Wilkes, C.Thomas (7004527487); LeBlanc Jr., Richard J. (7202687975)","7004527487; 7202687975","Distributed locking: A mechanism for constructing highly available objects","1988","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","194","203","9","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024122475&partnerID=40&md5=ce8806e5ae9abf6cb3a8c28aa2338bae","Conference paper","Final","","Scopus","2-s2.0-0024122475"
"Wu J.; Fernandez E.B.","Wu, Jie (55837752300); Fernandez, Eduardo B. (7402178980)","55837752300; 7402178980","Reliable broadcasting in faulty hypercube computers","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235135","122","129","7","17","10.1109/RELDIS.1992.235135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043386858&doi=10.1109%2fRELDIS.1992.235135&partnerID=40&md5=c890bb939a8661f40168f5982936bc3a","Conference paper","Final","","Scopus","2-s2.0-85043386858"
"Long D.D.E.; Carroll J.L.; Park C.J.","Long, D.D.E. (57202793160); Carroll, J.L. (57199067131); Park, C.J. (56141041700)","57202793160; 57199067131; 56141041700","A study of the reliability of Internet sites","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","177","186","9","17","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026240645&partnerID=40&md5=aca8d281a0b7a55a4385a487e8d88360","Conference paper","Final","","Scopus","2-s2.0-0026240645"
"Strigini L.; Di Giandomenico F.","Strigini, L. (7003660118); Di Giandomenico, F. (6701688160)","7003660118; 6701688160","Flexible schemes for application-level fault tolerance","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","86","95","9","11","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026240646&partnerID=40&md5=b6df577c2e587cb55e3a7156e43c57d3","Conference paper","Final","","Scopus","2-s2.0-0026240646"
"Min Kyung O.; Belford Geneva G.","Min, Kyung O. (7201466770); Belford, Geneva G. (7004236693)","7201466770; 7004236693","Workload analysis for performance study of distributed deadlock detection algorithms","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","104","111","7","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024878779&partnerID=40&md5=6500ef6bb850007cd12d8daca435b5c7","Conference paper","Final","","Scopus","2-s2.0-0024878779"
"Paris J.-F.; Sloope P.K.","Paris, Jehan-Francois (56212865200); Sloope, Perry Kim (6507608449)","56212865200; 6507608449","Dynamic management of highly replicated data","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235146","20","27","7","3","10.1109/RELDIS.1992.235146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645407678&doi=10.1109%2fRELDIS.1992.235146&partnerID=40&md5=3d19e819ebf5883efec7fbbad3d57f1a","Conference paper","Final","","Scopus","2-s2.0-33645407678"
"Polajnar Jernej; Mastilovic Duro; Pardulski Blagoja","Polajnar, Jernej (59904622200); Mastilovic, Duro (6504581735); Pardulski, Blagoja (6504057400)","59904622200; 6504581735; 6504057400","Decentralized loopback reconfiguration of a bidirectional ring LAN","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","72","78","6","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024933282&partnerID=40&md5=d05483bf0c3bf5a65f402990f1a35a72","Conference paper","Final","","Scopus","2-s2.0-0024933282"
"Rajagopalan B.; McKinley Philip K.","Rajagopalan, B. (57217771822); McKinley, Philip K. (7004708510)","57217771822; 7004708510","Token-based protocol for reliable, ordered multicast communication","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","84","93","9","31","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024933283&partnerID=40&md5=c8f931f7d2e9a8389255213514dc621e","Conference paper","Final","","Scopus","2-s2.0-0024933283"
"Chang Ye-In; Singhal Mukesh; Liu Ming T.","Chang, Ye-In (7501843059); Singhal, Mukesh (7005417246); Liu, Ming T. (56717805400)","7501843059; 7005417246; 56717805400","A fault tolerant algorithm for distributed mutual exclusion","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","146","154","8","35","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025551333&partnerID=40&md5=79637f575585d605e158bfd317f14488","Conference paper","Final","","Scopus","2-s2.0-0025551333"
"Leeper Kenneth R.; Lyness David W.","Leeper, Kenneth R. (7003490163); Lyness, David W. (36938694500)","7003490163; 36938694500","Distributed processing test simulator (DPTS)","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","167","175","8","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024914689&partnerID=40&md5=c3ddcc3264df05cff21aa9433bbbb124","Conference paper","Final","","Scopus","2-s2.0-0024914689"
"Laranjeira Luiz A.; Malek Miroslaw; Jenevein Roy","Laranjeira, Luiz A. (6603180027); Malek, Miroslaw (7103200994); Jenevein, Roy (6602475995)","6603180027; 7103200994; 6602475995","On tolerating faults in naturally redundant algorithms","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","118","127","9","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026240827&partnerID=40&md5=700db779b0755f28301d406749917052","Conference paper","Final","","Scopus","2-s2.0-0026240827"
"Djambazov K.; Panayotov S.","Djambazov, Krassimir (6602446144); Panayotov, Stephan (57208926273)","6602446144; 57208926273","Error attenuation in distributed systems","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235143","48","55","7","0","10.1109/RELDIS.1992.235143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066133514&doi=10.1109%2fRELDIS.1992.235143&partnerID=40&md5=d1b897c65dc3773b250fe7d70c8f5327","Conference paper","Final","","Scopus","2-s2.0-85066133514"
"Winfrey Travis L.; Kaiser Gail E.","Winfrey, Travis L. (6506758358); Kaiser, Gail E. (7202982863)","6506758358; 7202982863","Testing reliable distributed applications through simulated events","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","160","166","6","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024933286&partnerID=40&md5=568be415502037a8964985f364599e19","Conference paper","Final","","Scopus","2-s2.0-0024933286"
"Wu C.; Belford G.G.","Wu, Chienwen (56132575300); Belford, Geneva G. (7004236693)","56132575300; 7004236693","The triangular lattice protocol: A highly fault tolerant and highly efficient protocol for replicated data","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235141","66","73","7","23","10.1109/RELDIS.1992.235141","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049857093&doi=10.1109%2fRELDIS.1992.235141&partnerID=40&md5=7c08f152a685a6ddfa042313002007cc","Conference paper","Final","","Scopus","2-s2.0-85049857093"
"Prodromides Kevin H.; Sanders William H.","Prodromides, Kevin H. (7801505492); Sanders, William H. (35602407400)","7801505492; 35602407400","Performability evaluation of CSMA/CD and CSMA/DCR protocols under transient fault conditions","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","166","176","10","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026240393&partnerID=40&md5=9a2763822dc8d4f067e6eb9c03dc3361","Conference paper","Final","","Scopus","2-s2.0-0026240393"
"Kanoun Karama; Powell David","Kanoun, Karama (7003332959); Powell, David (36128749000)","7003332959; 36128749000","Dependability evaluation of bus and ring commuication topologies for the Delta-4 distributed fault-tolerant architecture","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","130","141","11","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026240394&partnerID=40&md5=44c659b10b624ec60275e103e7dc5d34","Conference paper","Final","","Scopus","2-s2.0-0026240394"
"Chew Paul; Marzullo Keith","Chew, Paul (7005122352); Marzullo, Keith (6603722055)","7005122352; 6603722055","Masking failures of multidimensional sensors","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","32","41","9","26","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026240395&partnerID=40&md5=ee8ae7bc941cdb63005515e47dd58ad2","Conference paper","Final","","Scopus","2-s2.0-0026240395"
"Luan Shyh-Wei; Gligor Virgil D.","Luan, Shyh-Wei (7005566976); Gligor, Virgil D. (7004656589)","7005566976; 7004656589","Fault-tolerant protocol for atomic broadcast","1988","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","112","126","14","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024122892&partnerID=40&md5=0f6222ec29c55d25181e1ddecb0ef205","Conference paper","Final","","Scopus","2-s2.0-0024122892"
"Kim K.H.; You J.H.","Kim, K.H. (7409320249); You, J.H. (7201683437)","7409320249; 7201683437","Efficient communication of commitment-dependency information in the programmer-transparent coordination (PTC) scheme for cooperative recovery","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","76","85","9","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026242050&partnerID=40&md5=c604b89b8cb78cc9fadf45c991af68b0","Conference paper","Final","","Scopus","2-s2.0-0026242050"
"Alonso Rafael; Barbara Daniel; Cova Luis L.","Alonso, Rafael (57124459400); Barbara, Daniel (7004629198); Cova, Luis L. (7006616705)","57124459400; 7004629198; 7006616705","Using stashing to increase node autonomy in distributed file systems","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","12","21","9","12","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025548847&partnerID=40&md5=80f45c696aaef669cea3bba09c84bb35","Conference paper","Final","","Scopus","2-s2.0-0025548847"
"Di Giandomenico F.; Strigini L.","Di Giandomenico, F. (6701688160); Strigini, L. (7003660118)","6701688160; 7003660118","Adjudicators for diverse-redundant components","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","114","123","9","36","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025546705&partnerID=40&md5=966215ecf0e18be3bcf55642fbcdff30","Conference paper","Final","","Scopus","2-s2.0-0025546705"
"Geist R.; Suggs D.","Geist, Robert (7005877537); Suggs, Darrell (6701517681)","7005877537; 6701517681","Neural networks for the design of distributed, fault-tolerant, computing environments","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235127","189","195","6","2","10.1109/RELDIS.1992.235127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746944938&doi=10.1109%2fRELDIS.1992.235127&partnerID=40&md5=5ceaa0f202bf98f335be3120ab025560","Conference paper","Final","","Scopus","2-s2.0-33746944938"
"Havcrkort B.R.; Meeuwissen A.M.H.","Havcrkort, Boudewijn R. (57208925401); Meeuwissen, Adrianus M.H. (6506249079)","57208925401; 6506249079","Sensitivity and uncertainty analysis in performability modelling","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235138","93","102","9","6","10.1109/RELDIS.1992.235138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992498132&doi=10.1109%2fRELDIS.1992.235138&partnerID=40&md5=17297536fd4a6cc0e7f35ce08373ad6d","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84992498132"
"Hastings Andrew B.","Hastings, Andrew B. (7102581192)","7102581192","Distributed lock management in a transaction processing environment","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","22","31","9","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025532268&partnerID=40&md5=5cc7af0ae13928abf20dde4d33e62ad4","Conference paper","Final","","Scopus","2-s2.0-0025532268"
"Bondavalli A.; Strigini L.; Simoncini L.","Bondavalli, Andrea (7003671080); Strigini, Lorenzo (7003660118); Simoncini, Luca (7004584957)","7003671080; 7003660118; 7004584957","Dataflow-like languages for real-time systems: issues of computational models and notation","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235124","214","221","7","5","10.1109/RELDIS.1992.235124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30244447960&doi=10.1109%2fRELDIS.1992.235124&partnerID=40&md5=29ba27078070712ffa9c956045cf5fb6","Conference paper","Final","","Scopus","2-s2.0-30244447960"
"Lilien Leszek; Chung Tai M.","Lilien, Leszek (7003917186); Chung, Tai M. (7401571371)","7003917186; 7401571371","Pessimistic protocols for quasi-partitioned distributed database systems","1988","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","35","43","8","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024125418&partnerID=40&md5=555092753d11fe65646d7362bb124a84","Conference paper","Final","","Scopus","2-s2.0-0024125418"
"Ahamad Mustaque; Lin Luke","Ahamad, Mustaque (7003491884); Lin, Luke (7404130741)","7003491884; 7404130741","Using checkpoints to localize the effects of faults in distributed systems","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","2","11","9","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024904924&partnerID=40&md5=78ec72430909e1efc2ab7783e78893e3","Conference paper","Final","","Scopus","2-s2.0-0024904924"
"Lim A.S.; Friedberg S.A.","Lim, Alvin S. (17435193800); Friedberg, Stuart A. (7006593322)","17435193800; 7006593322","A state machine approach to reliable distributed systems","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235125","204","212","8","0","10.1109/RELDIS.1992.235125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066154688&doi=10.1109%2fRELDIS.1992.235125&partnerID=40&md5=9f0be0fbe1b26988f52c425932e3d576","Conference paper","Final","","Scopus","2-s2.0-85066154688"
"Afek Yehuda; Brown Geoffrey M.","Afek, Yehuda (7006208477); Brown, Geoffrey M. (7406468002)","7006208477; 7406468002","Self-stabilization of the alternating-bit protocol","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","80","83","3","21","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024882615&partnerID=40&md5=8dc9826d99af849e2954ab18023c4309","Conference paper","Final","","Scopus","2-s2.0-0024882615"
"Huang Yennun; Jalote Pankaj","Huang, Yennun (7501577033); Jalote, Pankaj (59528358600)","7501577033; 59528358600","Availability analysis of the primary site approach for fault tolerance","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","130","136","6","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024904927&partnerID=40&md5=1310091e674bff97c13d7a4d459fe2ee","Conference paper","Final","","Scopus","2-s2.0-0024904927"
"Spezialetti Madalene; Kearns J.P.","Spezialetti, Madalene (6602124624); Kearns, J.P. (7005373715)","6602124624; 7005373715","A general methodology for the system state characterization of event recognitions","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","175","184","9","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025548838&partnerID=40&md5=266ae4f3674e7acf71caffeca2532bc9","Conference paper","Final","","Scopus","2-s2.0-0025548838"
"Blough Douglas M.; Sullivan Gregory F.","Blough, Douglas M. (7005189809); Sullivan, Gregory F. (56122134300)","7005189809; 56122134300","A comparison of voting strategies for fault-tolerant distributed systems","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","136","145","9","72","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025548839&partnerID=40&md5=1927e5b0f587ff07a5f6ae3f31e92e9c","Conference paper","Final","","Scopus","2-s2.0-0025548839"
"Lowry Andy; Russell James R.; Goldberg Arthur P.","Lowry, Andy (7007174900); Russell, James R. (55458560700); Goldberg, Arthur P. (57196960918)","7007174900; 55458560700; 57196960918","Optimistic failure recovery for very large networks","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","66","75","9","12","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026243535&partnerID=40&md5=1782f39854c42c7b9323f2a1153467da","Conference paper","Final","","Scopus","2-s2.0-0026243535"
"Ng Tony P.","Ng, Tony P. (7402229763)","7402229763","Ordered broadcasts for large applications","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","188","197","9","13","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026243534&partnerID=40&md5=1cebd7f35e7d920dfc19aaaff7412068","Conference paper","Final","","Scopus","2-s2.0-0026243534"
"Ng Tony P.","Ng, Tony P. (7402229763)","7402229763","The design and implementation of reliable distributed operating system--ROSE","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","2","11","9","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025557541&partnerID=40&md5=e89707aa065a419e2b3714c4e344b30a","Conference paper","Final","","Scopus","2-s2.0-0025557541"
"","","","Proceedings of the Eighth Symposium on Reliable Distributed Systems","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","","","176","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024946520&partnerID=40&md5=1ce31e27df6473d5a657911aae535343","Conference review","Final","","Scopus","2-s2.0-0024946520"
"Dugan Joanne Bechta; Veeraraghavan Malathi; Boyd Mark; Mittal Nitin","Dugan, Joanne Bechta (55666487000); Veeraraghavan, Malathi (35876711300); Boyd, Mark (7202211385); Mittal, Nitin (59074381400)","55666487000; 35876711300; 7202211385; 59074381400","Bounded approximate reliability models for distributed systems","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","137","147","10","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024923619&partnerID=40&md5=2d4c48ddfc11be17b3507d694e52c58c","Conference paper","Final","","Scopus","2-s2.0-0024923619"
"Chu Wesley W.; Hwang Andy Y.; Lee Rei-Chi; Chen Qiming; Merzbacher Matthew; Hecht Herbert","Chu, Wesley W. (7402227840); Hwang, Andy Y. (7005839281); Lee, Rei-Chi (7408203107); Chen, Qiming (35320847700); Merzbacher, Matthew (6602925581); Hecht, Herbert (7102043825)","7402227840; 7005839281; 7408203107; 35320847700; 6602925581; 7102043825","Fault tolerant distributed database system via data inference","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","86","94","8","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025557535&partnerID=40&md5=af0cb1649fd6e27418b69d4060805e30","Conference paper","Final","","Scopus","2-s2.0-0025557535"
"Verissimo Paulo; Marques Jose Alves","Verissimo, Paulo (7003870476); Marques, Jose Alves (55112464500)","7003870476; 55112464500","Reliable broadcast for fault-tolerance on local computer networks","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","54","63","9","15","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025557538&partnerID=40&md5=960d89d9ccae471f16ab0fc834637a09","Conference paper","Final","","Scopus","2-s2.0-0025557538"
"Anon","Anon (1)","1","Seventh symposium on reliable distributed systems, proceedings","1988","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","","","213","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024124454&partnerID=40&md5=ed76d051eda49a9e6f17d84fc252e194","Conference review","Final","","Scopus","2-s2.0-0024124454"
"Tong Zhijun; Kain Richard Y.","Tong, Zhijun (7102175533); Kain, Richard Y. (7005021998)","7102175533; 7005021998","Vote assignments in weighted voting mechanisms","1988","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","138","143","5","26","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024124455&partnerID=40&md5=1fd69dd95cad760035e2139fedbe9a0f","Conference paper","Final","","Scopus","2-s2.0-0024124455"
"Vrbsky Susan V.; Lin Kwei-Jay","Vrbsky, Susan V. (6603944985); Lin, Kwei-Jay (7403967547)","6603944985; 7403967547","Recovering imprecise transactions with real-time constraints","1988","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","185","193","8","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024124336&partnerID=40&md5=5e60e2f235cb38eed2966fe289de0bf8","Conference paper","Final","","Scopus","2-s2.0-0024124336"
"Bhargava Bharat; Friesen Karl; Helal Abdelsalam; Riedl John","Bhargava, Bharat (7103137823); Friesen, Karl (7005994744); Helal, Abdelsalam (6602561979); Riedl, John (7005582593)","7103137823; 7005994744; 6602561979; 7005582593","Adaptability experiments in the RAID distributed database system","1990","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","76","85","9","9","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025531142&partnerID=40&md5=44547e4c4bc78d2ec8b4be2f46a437d4","Conference paper","Final","","Scopus","2-s2.0-0025531142"
"Wang Y.-M.; Fuchs W.K.","Wang, Yi-Min (7601520361); Fuchs, W. Kent (7101614961)","7601520361; 7101614961","Optimistic message logging for independent checkpointing in message-passing systems","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235132","147","154","7","40","10.1109/RELDIS.1992.235132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866227011&doi=10.1109%2fRELDIS.1992.235132&partnerID=40&md5=5e838b44e6bc0f2ceb95f2e44f0d6e09","Conference paper","Final","","Scopus","2-s2.0-84866227011"
"Pfluegl M.J.; Blough D.M.","Pfluegl, Manfred J. (57195386712); Blough, Douglas M. (7005189809)","57195386712; 7005189809","Communication protocols for fault-tolerant clock synchronization in not-completely connected networks","1992","Proceedings of the IEEE Symposium on Reliable Distributed Systems","1992-October","","235134","130","137","7","3","10.1109/RELDIS.1992.235134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747353115&doi=10.1109%2fRELDIS.1992.235134&partnerID=40&md5=305bebf1732c6a6d75ce9bf8638f9a40","Conference paper","Final","","Scopus","2-s2.0-33747353115"
"Schutz Werner","Schutz, Werner (7101983486)","7101983486","On the testability of distributed real-time systems","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","52","61","9","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026240453&partnerID=40&md5=7fd4563c2e32791fa22ed785c10d523b","Conference paper","Final","","Scopus","2-s2.0-0026240453"
"Agre Jonathan R.; Agrawal Divyakant","Agre, Jonathan R. (7007002791); Agrawal, Divyakant (35561936700)","7007002791; 35561936700","Recovering from process failures in the time warp mechanism","1989","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","53","61","8","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024936417&partnerID=40&md5=f77d59b2b55c1c55e3bebe5585ba37d0","Conference paper","Final","","Scopus","2-s2.0-0024936417"
"Li Kai; Naughton Jeffrey F.; Plank James S.","Li, Kai (57188692492); Naughton, Jeffrey F. (57074852500); Plank, James S. (7004918447)","57188692492; 57074852500; 7004918447","Checkpointing multicomputer applications","1991","Proceedings - Symposium on Reliability in Distributed Software and Database Systems","","","","2","11","9","32","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026242351&partnerID=40&md5=1835efc198a3b2b7d5b7de9dac975adb","Conference paper","Final","","Scopus","2-s2.0-0026242351"
